sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,onlineStatus,availability,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,maxBStep,avgBStep,countTransact,maxAvailability,maxOnlineStatus,avgAvailability,minOnlineStatus,minAvailability,order
38418,9,7,791.341,2,16.99,16.99,33.98,1,16.99,16.99,16.99,4.0,1.0,1.0,,,,,,,,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
26143,15,6,239.382,3,19.99,19.99,39.98,1,19.99,19.99,19.99,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,0
21797,11,6,459.588,18,399.0,699.99,6595.92,3,399.0,649.99,1598.98,1.0,1.0,1.0,600.0,401.0,29.0,5.0,39.0,1.0,91.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3319,10,5,1899.5870000000002,38,20.0,59.99,799.52,3,20.0,59.99,139.94,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
37380,8,7,137.42700000000002,3,8.99,8.99,26.97,3,8.99,8.99,26.97,2.0,1.0,1.0,2600.0,603.0,224.0,1.0,44.0,2.0,14.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
22682,12,6,16.948,2,15.0,15.0,30.0,1,15.0,15.0,15.0,,,,600.0,609.0,121.0,1.0,55.0,2.0,124.0,,,1.0,,,,,,1
46176,15,7,69.923,8,7.99,12.99,83.92,2,7.99,12.99,20.98,,,,1400.0,501.0,121.0,8.0,64.0,2.0,40.0,,,1.0,,,,,,1
18012,0,6,1600.4129999999998,29,12.0,59.99,845.6,3,19.99,29.99,79.97,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
30949,18,6,426.736,14,14.99,129.95,629.67,3,19.99,129.95,169.93,,1.0,1.0,600.0,548.0,44.0,2.0,32.0,1.0,191.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
37131,8,7,1764.109,68,2.99,99.95,1386.32,12,2.99,89.95,368.81,,,,3300.0,531.0,418.0,10.0,54.0,2.0,53.0,,,1.0,,,,,,1
31578,19,6,1214.96,2,899.0,899.0,1798.0,1,899.0,899.0,899.0,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
30979,19,6,136.341,3,499.99,499.99,1499.97,1,499.99,499.99,499.99,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1
4403,11,5,3511.073,5,59.99,59.99,299.95,2,59.99,59.99,119.98,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1
9481,16,5,1570.775,35,17.99,69.99,1238.53,10,17.99,69.99,352.86,,,,,,,,,,,,,1.0,,,,,,0
2628,10,5,954.393,7,19.99,49.99,279.93,1,29.99,29.99,29.99,,,,300.0,502.0,150.0,4.0,54.0,2.0,92.0,,,1.0,,,,,,1
34130,21,6,3619.906,114,3.99,49.95,1148.55,7,3.99,14.99,56.93,,,,8500.0,540.0,134.0,4.0,31.0,2.0,131.0,,,1.0,,,,,,1
44938,14,7,1598.884,73,4.99,79.99,1911.66,11,4.99,39.99,293.71,,,,600.0,567.0,42.0,3.0,42.0,2.0,164.0,,,1.0,,,,,,1
33673,20,6,1338.856,48,6.99,44.99,671.53,8,6.99,44.99,129.92,,,,1000.0,497.0,36.0,6.0,36.0,2.0,34.0,,,1.0,,,,,,0
15822,21,5,301.033,23,2.99,14.99,213.78,3,9.99,14.99,34.97,,,,4000.0,548.0,39.0,4.0,38.0,2.0,74.0,,,1.0,,,,,,1
39322,10,7,550.976,8,54.99,54.99,274.95,1,54.99,54.99,54.99,,,,,,,,,,,,,1.0,,,,,,0
16346,21,5,1392.442,68,6.99,47.99,1109.92,10,6.99,29.99,137.9,1.0,1.0,1.0,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
29255,17,6,359.63,6,3.99,12.99,33.96,2,3.99,12.99,16.98,,,,,,,,,,,,,2.0,,,,,,1
28580,17,6,1990.033,36,18.0,89.95,1860.38,7,29.99,79.99,359.85,,,,300.0,456.0,1.0,1.0,22.0,2.0,27.0,,,1.0,,,,,,0
24221,14,6,1882.511,49,7.99,49.95,680.65,2,39.99,39.99,79.98,,,,600.0,493.0,223.0,13.0,61.0,2.0,15.0,,,1.0,,,,,,1
10473,17,5,381.961,17,9.99,39.95,454.74,6,9.99,39.95,159.91,1.0,1.0,1.0,600.0,587.0,70.0,10.0,27.0,2.0,67.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
25300,14,6,2268.183,36,19.95,59.99,1308.57,7,29.99,59.99,279.93,,1.0,1.0,4000.0,553.0,220.0,5.0,54.0,2.0,225.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
16765,22,5,57.931000000000004,1,49.99,49.99,49.99,1,49.99,49.99,49.99,5.0,1.0,1.0,,,,,,,,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0
31271,19,6,2657.7070000000003,84,4.99,29.99,1460.28,9,8.99,29.99,165.91,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1
43171,13,7,41.508,2,19.99,19.99,39.98,1,19.99,19.99,19.99,2.0,1.0,1.0,3000.0,597.0,280.0,5.0,73.0,2.0,46.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
26617,15,6,702.388,7,9.99,29.99,155.93,7,9.99,29.99,155.93,,,,4000.0,506.0,231.0,6.0,51.0,2.0,30.0,,,1.0,,,,,,1
5626,12,5,1580.559,27,24.99,679.99,5694.75,3,24.99,59.99,124.97,1.0,1.0,1.0,4500.0,578.0,50.0,6.0,56.0,1.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
9896,16,5,1078.796,23,6.99,12.99,239.77,2,6.99,12.99,19.98,3.0,1.0,1.0,7600.0,559.0,221.0,51.0,49.0,2.0,21.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
14002,19,5,3582.494,70,9.99,249.99,2908.67,6,9.99,209.99,469.94,,,,3000.0,482.0,66.0,10.0,27.0,2.0,79.0,,,1.0,,,,,,1
18540,4,6,4.158,2,599.99,599.99,599.99,2,599.99,599.99,599.99,,,,,,,,,,,,,2.0,,,,,,0
1030,8,5,376.792,4,24.99,24.99,99.96,1,24.99,24.99,24.99,,,,,,,,,,,,,1.0,,,,,,1
17364,22,5,1622.849,72,5.0,34.9,924.05,7,10.99,19.9,111.54,,,,,,,,,,,,,1.0,,,,,,0
10069,16,5,99.24,1,24.99,24.99,24.99,1,24.99,24.99,24.99,4.0,1.0,1.0,10000.0,528.0,25.0,49.0,46.0,1.0,10.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
23109,13,6,887.1439999999999,22,3.99,29.99,297.19,3,3.99,19.99,32.97,2.0,1.0,1.0,900.0,562.0,108.0,10.0,30.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
37717,9,7,0.0,4,59.95,59.95,239.8,4,59.95,59.95,239.8,,,,1500.0,507.0,168.0,9.0,36.0,2.0,32.0,,,1.0,,,,,,1
7290,14,5,10437.042,125,6.99,149.99,2561.83,23,6.99,69.99,483.78,,,,5500.0,537.0,378.0,19.0,76.0,2.0,13.0,,,2.0,,,,,,1
25182,14,6,5483.352,82,4.99,999.99,1837.43,7,9.99,69.99,212.93,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
47430,16,7,7533.9890000000005,26,7.0,39.99,576.81,4,7.0,39.99,99.97,3.0,1.0,1.0,,,,,,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
31258,19,6,1376.2320000000002,11,69.99,129.99,979.89,1,129.99,129.99,129.99,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
41628,12,7,0.0,1,,,,1,,,,,,,2100.0,484.0,183.0,12.0,60.0,2.0,26.0,,,1.0,,,,,,1
13912,19,5,825.071,24,4.99,49.95,517.64,24,4.99,49.95,517.64,1.0,1.0,1.0,5000.0,581.0,292.0,14.0,50.0,2.0,12.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
19803,9,6,8086.732,89,3.0,179.99,1366.76,8,3.0,24.99,81.98,1.0,1.0,1.0,4000.0,496.0,209.0,19.0,42.0,2.0,38.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1
19085,7,6,202.078,4,12.99,12.99,38.97,4,12.99,12.99,38.97,1.0,1.0,1.0,600.0,70.0,51.0,0.0,57.0,2.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
23955,13,6,158.306,8,19.99,29.99,189.93,3,19.99,29.99,79.97,,,,4000.0,587.0,92.0,6.0,60.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1
7655,14,5,228.43,7,34.99,59.99,340.93,2,41.99,59.99,101.98,,,,7400.0,536.0,334.0,41.0,53.0,2.0,15.0,,,1.0,,,,,,1
1939,9,5,2430.893,55,4.99,29.99,578.57,15,4.99,29.99,239.86,3.0,1.0,1.0,300.0,459.0,175.0,5.0,62.0,1.0,15.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
11474,17,5,228.327,2,9.99,9.99,19.98,2,9.99,9.99,19.98,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0
7271,14,5,9206.860999999999,51,9.99,69.99,826.69,5,19.99,24.99,64.97,2.0,1.0,1.0,600.0,462.0,9.0,4.0,45.0,2.0,256.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
13877,19,5,588.744,13,10.99,14.99,91.92,2,10.99,10.99,21.98,1.0,1.0,1.0,600.0,526.0,19.0,3.0,60.0,2.0,41.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2511,10,5,1497.0610000000001,65,7.0,34.99,977.44,3,14.99,14.99,44.97,2.0,1.0,1.0,20000.0,538.0,322.0,47.0,71.0,2.0,11.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
37733,9,7,0.0,5,19.99,49.99,134.95,5,19.99,49.99,134.95,,,,4000.0,556.0,221.0,12.0,53.0,2.0,45.0,,,1.0,,,,,,1
29742,18,6,2440.076,63,3.99,49.99,805.18,45,3.99,49.99,580.15,,,,800.0,494.0,361.0,36.0,51.0,2.0,26.0,,,2.0,,,,,,1
15443,20,5,469.251,15,7.99,27.85,89.66,2,7.99,27.85,35.84,,,,1000.0,545.0,17.0,24.0,42.0,1.0,11.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0
24544,14,6,356.80699999999996,4,59.99,59.99,179.97,1,59.99,59.99,59.99,,,,,,,,,,,,,1.0,,,,,,1
3155,10,5,477.525,3,599.0,599.0,1797.0,1,599.0,599.0,599.0,,,,800.0,498.0,198.0,18.0,52.0,2.0,68.0,,,1.0,,,,,,1
30065,18,6,8941.565999999999,88,14.99,69.99,2859.24,21,19.99,49.99,681.55,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
35883,23,6,903.428,14,9.99,99.99,342.9,4,14.99,99.99,154.96,,1.0,1.0,4000.0,70.0,36.0,1.0,29.0,2.0,361.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
30061,18,6,915.444,13,29.99,29.99,389.87,1,29.99,29.99,29.99,2.0,1.0,1.0,2500.0,504.0,146.0,20.0,55.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
18686,5,6,2009.442,16,5.99,29.99,85.91,4,5.99,9.99,27.96,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
40816,11,7,1832.338,5,199.99,399.99,1649.95,1,349.99,349.99,349.99,,,,,,,,,,,,,1.0,,,,,,0
36312,1,7,2386.152,52,12.99,74.99,1220.45,10,12.99,33.99,228.9,4.0,0.0,1.0,600.0,491.0,38.0,15.0,32.0,1.0,19.0,4.0,3.5,2.0,1.0,0.0,1.0,0.0,1.0,0
16949,22,5,2364.226,35,23.99,89.99,1183.77,2,29.99,49.99,79.98,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
8960,15,5,486.686,15,59.99,62.99,365.94,3,59.99,62.99,182.97,3.0,1.0,1.0,,,,,,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3188,10,5,6226.946,26,1.0,19.99,174.58,4,3.95,19.99,50.92,,,,5500.0,523.0,21.0,154.0,25.0,2.0,11.0,,,1.0,,,,,,1
13741,19,5,251.842,10,7.99,659.99,1573.9,4,7.99,659.99,777.96,,,,16000.0,588.0,433.0,6.0,68.0,2.0,28.0,,,1.0,,,,,,1
13948,19,5,1284.51,13,9.99,29.99,127.91,2,9.99,14.99,24.98,1.0,1.0,1.0,,,,,,,,5.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1
26415,15,6,2542.743,31,9.99,99.99,969.57,6,9.99,99.99,239.9,1.0,1.0,3.0,4000.0,569.0,232.0,9.0,45.0,2.0,149.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1
44117,14,7,653.189,5,24.99,29.99,144.95,1,29.99,29.99,29.99,,,,,,,,,,,,,1.0,,,,,,0
23421,13,6,126.535,6,39.99,39.99,239.94,1,39.99,39.99,39.99,,,,,,,,,,,,,1.0,,,,,,0
43297,13,7,1378.955,23,9.99,9.99,19.98,1,9.99,9.99,9.99,,,,3000.0,531.0,130.0,11.0,39.0,1.0,364.0,,,2.0,1.0,1.0,1.0,1.0,1.0,0
35433,22,6,1358.332,9,9.99,12.99,98.91,3,9.99,12.99,32.97,4.0,1.0,1.0,600.0,507.0,43.0,9.0,30.0,1.0,13.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2887,10,5,1941.921,23,7.99,299.0,560.83,3,7.99,14.99,37.97,1.0,1.0,1.0,1000.0,542.0,49.0,12.0,31.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
33520,20,6,1925.03,35,1.0,99.95,1441.39,5,49.95,99.95,319.87,1.0,1.0,1.0,600.0,547.0,8.0,6.0,35.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
14393,20,5,2350.047,77,19.99,289.0,4149.16,7,49.99,74.99,429.93,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
5715,12,5,1414.14,12,3.99,34.99,262.89,4,3.99,29.99,93.96,,,,,,,,,,,,,1.0,,,,,,1
76,6,5,3959.178,32,2.99,5.99,92.73,3,2.99,2.99,8.97,,,,900.0,493.0,174.0,13.0,35.0,2.0,10.0,,,1.0,,,,,,1
44804,14,7,1418.5179999999998,16,24.99,69.99,819.87,3,24.99,69.99,164.97,2.0,1.0,1.0,600.0,517.0,23.0,5.0,29.0,2.0,81.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
11828,18,5,409.458,13,9.99,16.99,159.37,3,9.99,12.49,34.97,,,,,,,,,,,,,1.0,,,,,,1
23405,13,6,217.065,7,899.99,999.99,6499.93,1,999.99,999.99,999.99,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2517,10,5,0.0,1,6.99,6.99,6.99,1,6.99,6.99,6.99,,,,300.0,537.0,5.0,0.0,53.0,1.0,32.0,,,1.0,,,,,,0
28836,17,6,237.298,3,24.99,24.99,74.97,2,24.99,24.99,49.98,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
13522,19,5,207.40200000000002,4,799.99,799.99,3199.96,3,799.99,799.99,2399.97,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
49233,18,7,4.138999999999999,16,12.99,79.99,604.84,16,12.99,79.99,604.84,,,,,,,,,,,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0
9381,16,5,0.0,2,99.99,129.99,229.98,2,99.99,129.99,229.98,,,,,,,,,,,,,1.0,,,,,,0
24210,14,6,3725.5559999999996,22,6.99,17.99,107.91,2,9.99,17.99,27.98,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
41675,12,7,408.23,9,19.99,34.99,204.92,3,19.99,34.99,74.97,2.0,1.0,1.0,,,,,,,,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
28436,17,6,5119.726,141,6.99,99.95,3320.45,24,6.99,59.99,539.26,2.0,1.0,1.0,3000.0,576.0,37.0,3.0,32.0,2.0,21.0,2.0,1.5,2.0,1.0,1.0,1.0,1.0,1.0,1
20686,10,6,328.72900000000004,9,9.99,59.99,192.91,9,9.99,59.99,192.91,5.0,1.0,1.0,8500.0,549.0,204.0,36.0,42.0,2.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
29107,17,6,854.9110000000001,10,29.99,499.0,3457.92,2,29.99,399.99,429.98,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3830,11,5,6176.258000000001,146,4.99,64.99,2982.99,1,29.99,29.99,29.99,,1.0,1.0,600.0,70.0,86.0,0.0,36.0,1.0,40.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0
6828,13,5,67.788,1,19.99,19.99,19.99,1,19.99,19.99,19.99,2.0,1.0,1.0,300.0,463.0,20.0,0.0,43.0,2.0,65.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16470,21,5,642.582,9,9.99,39.99,209.91,3,9.99,39.99,69.97,4.0,1.0,1.0,7600.0,575.0,361.0,27.0,51.0,2.0,19.0,4.0,3.5,2.0,1.0,1.0,1.0,1.0,1.0,1
25360,15,6,0.0,1,9.99,9.99,9.99,1,9.99,9.99,9.99,,,,600.0,70.0,51.0,2.0,41.0,2.0,292.0,,,1.0,,,,,,1
26144,15,6,429.999,7,99.99,999.0,1758.94,3,99.99,139.99,379.97,3.0,1.0,1.0,,,,,,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0
19646,9,6,141.39600000000002,5,69.99,69.99,209.97,1,69.99,69.99,69.99,,,,,,,,,,,,,1.0,,,,,,0
45019,15,7,827.0210000000001,6,4.99,39.9,154.58,2,4.99,34.9,39.89,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1
34771,21,6,4628.471,14,3.99,24.99,218.86,4,7.99,24.99,55.96,3.0,1.0,1.0,,,,,,,,5.0,3.3333333333333335,3.0,1.0,1.0,1.0,1.0,1.0,0
32080,19,6,1139.115,5,3.99,9.99,31.95,2,3.99,9.99,13.98,3.0,1.0,1.0,1900.0,511.0,110.0,27.0,43.0,2.0,42.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
28656,17,6,789.922,10,3.99,42.01,95.92,4,3.99,9.99,21.96,1.0,1.0,1.0,500.0,543.0,139.0,12.0,44.0,2.0,206.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
12433,18,5,229.88099999999997,8,9.95,9.95,49.75,2,9.95,9.95,19.9,1.0,1.0,2.0,,,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,0
29164,17,6,83.17,4,50.0,79.95,289.85,1,79.95,79.95,79.95,,,,,,,,,,,,,1.0,,,,,,0
36117,0,7,1800.799,26,14.0,59.99,688.75,2,29.99,29.99,59.98,,,,,,,,,,,,,1.0,,,,,,0
36504,4,7,43.622,3,29.99,49.99,129.97,1,49.99,49.99,49.99,,,,7600.0,486.0,128.0,18.0,47.0,2.0,214.0,,,1.0,,,,,,0
38464,9,7,317.038,5,49.99,129.99,379.96,1,69.99,69.99,69.99,2.0,1.0,1.0,300.0,573.0,2.0,2.0,41.0,2.0,41.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
46325,16,7,163.69,12,9.99,59.95,353.76,4,9.99,59.95,117.92,,,,1600.0,539.0,82.0,13.0,42.0,2.0,17.0,,,1.0,,,,,,1
48070,17,7,4309.748,47,12.99,79.99,997.74,5,17.99,79.99,197.95,5.0,1.0,1.0,,,,,,,,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
19293,8,6,7.601,2,12.99,12.99,25.98,1,12.99,12.99,12.99,,,,,,,,,,,,,1.0,,,,,,0
36641,6,7,2237.078,8,3.0,39.99,217.95,1,39.99,39.99,39.99,4.0,1.0,1.0,7500.0,516.0,220.0,16.0,38.0,2.0,60.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
25993,15,6,1378.7279999999998,40,6.99,59.95,667.99,3,6.99,49.95,63.93,,,,,,,,,,,,,1.0,,,,,,0
33746,21,6,517.999,8,17.95,59.95,318.64,3,17.95,59.95,137.85,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
11612,18,5,149.561,2,29.99,29.99,59.98,1,29.99,29.99,29.99,,1.0,1.0,600.0,516.0,58.0,11.0,57.0,2.0,19.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1
27106,16,6,2805.7340000000004,54,7.99,59.99,781.62,7,17.99,59.99,183.93,2.0,1.0,1.0,300.0,459.0,76.0,13.0,64.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1
25496,15,6,4973.027,25,9.99,39.99,458.75,6,9.99,22.99,92.94,2.0,1.0,1.0,300.0,543.0,2.0,0.0,26.0,2.0,79.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
39632,10,7,1032.11,14,4.99,199.99,839.8,1,9.99,9.99,9.99,,,,,,,,,,,,,1.0,,,,,,0
25699,15,6,2418.3070000000002,20,12.99,39.99,522.8,1,24.99,24.99,24.99,,,,,,,,,,,,,1.0,,,,,,1
22324,12,6,32.535,3,499.0,649.99,1798.98,1,649.99,649.99,649.99,1.0,1.0,1.0,1800.0,462.0,275.0,66.0,46.0,2.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
40101,11,7,722.722,5,19.99,759.99,1519.95,2,19.99,19.99,39.98,3.0,1.0,1.0,,,,,,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
45280,15,7,1410.713,52,3.99,89.99,1314.88,10,3.99,39.99,181.7,1.0,1.0,1.0,2500.0,504.0,223.0,13.0,47.0,2.0,62.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
29985,18,6,981.127,9,3.99,9.99,77.91,2,3.99,9.99,13.98,2.0,1.0,1.0,1000.0,578.0,191.0,2.0,44.0,2.0,68.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24904,14,6,599.565,5,99.99,189.99,679.95,2,99.99,189.99,289.98,2.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
24113,13,6,239.395,4,79.99,149.99,459.96,2,79.99,149.99,229.98,,,,4000.0,499.0,118.0,9.0,57.0,1.0,47.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,1
37143,8,7,492.075,19,8.99,29.99,449.87,3,25.0,29.99,84.98,2.0,1.0,1.0,1500.0,423.0,27.0,17.0,23.0,2.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
12222,18,5,110.895,15,34.99,79.99,649.85,4,34.99,39.99,149.96,,,,,,,,,,,,,1.0,,,,,,1
14296,20,5,312.914,2,24.99,24.99,49.98,1,24.99,24.99,24.99,4.0,1.0,1.0,,,,,,,,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0
15939,21,5,1201.7939999999999,40,2.95,29.99,208.57,6,2.95,14.99,46.69,2.0,1.0,1.0,600.0,70.0,9.0,1.0,29.0,2.0,307.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24907,14,6,455.07599999999996,4,29.99,549.9,1199.87,4,29.99,549.9,1199.87,3.0,1.0,1.0,1100.0,500.0,223.0,8.0,47.0,2.0,70.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24420,14,6,340.664,2,99.99,99.99,199.98,1,99.99,99.99,99.99,5.0,1.0,1.0,4000.0,577.0,222.0,21.0,47.0,2.0,55.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
371,7,5,1650.775,29,2.99,19.99,287.71,2,3.99,8.99,12.98,1.0,1.0,1.0,300.0,494.0,25.0,1.0,68.0,2.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
15927,21,5,1337.1429999999998,78,8.0,49.99,1314.0,12,8.0,29.99,181.51,1.0,1.0,1.0,2600.0,527.0,80.0,20.0,45.0,2.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
47924,17,7,1381.388,27,7.0,39.99,388.83,6,7.0,29.99,88.95,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1
13779,19,5,417.086,3,79.99,79.99,239.97,2,79.99,79.99,159.98,3.0,1.0,1.0,600.0,572.0,143.0,0.0,51.0,1.0,11.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
20499,10,6,204.783,9,39.99,69.99,499.91,3,39.99,69.99,159.97,,1.0,1.0,2900.0,556.0,64.0,11.0,40.0,2.0,148.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0
17815,23,5,0.0,1,19.99,19.99,19.99,1,19.99,19.99,19.99,,,,2000.0,512.0,105.0,6.0,41.0,2.0,158.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
24607,14,6,222.793,15,9.99,19.99,212.85,4,12.99,19.99,58.96,,,,4000.0,487.0,85.0,9.0,40.0,2.0,8.0,,,1.0,,,,,,1
30116,18,6,956.91,23,12.99,189.99,1138.78,7,12.99,179.99,376.93,2.0,1.0,1.0,600.0,70.0,66.0,0.0,54.0,1.0,12.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
10247,16,5,1430.674,39,12.99,59.95,1038.41,4,19.99,29.99,89.96,1.0,1.0,1.0,4900.0,472.0,114.0,13.0,40.0,2.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
44534,14,7,1653.467,5,179.99,199.99,759.96,1,199.99,199.99,199.99,4.0,1.0,1.0,,,,,,,,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
249,7,5,8.333,2,19.99,19.99,39.98,1,19.99,19.99,19.99,,,,,,,,,,,,,1.0,,,,,,0
34634,21,6,241.15,10,9.99,9.99,69.93,4,9.99,9.99,39.96,,,,2500.0,522.0,219.0,5.0,80.0,2.0,55.0,,,2.0,,,,,,0
28423,17,6,2006.54,38,3.99,19.99,379.22,1,9.99,9.99,9.99,5.0,1.0,1.0,1000.0,580.0,93.0,30.0,38.0,2.0,11.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
7290,14,5,758.432,11,7.0,99.99,283.91,4,7.0,29.99,61.97,,,,5500.0,537.0,378.0,19.0,76.0,2.0,13.0,,,2.0,,,,,,1
27796,16,6,5169.305,153,3.99,119.99,3306.62,5,3.99,34.99,71.97,,,,4000.0,557.0,170.0,8.0,57.0,2.0,5.0,,,1.0,,,,,,1
