sessionNo,startHour,startWeekday,bCount,bStep,onlineStatus,availability,address,maxBStep,avgBStep,countTransact,maxAvailability,maxOnlineStatus,avgAvailability,minOnlineStatus,minAvailability,order
23,18,7,1,3.0,1.0,1.0,1.0,5.0,3.0,17.0,1.0,1.0,1.0,1.0,1.0,1
23,18,7,1,1.0,1.0,1.0,1.0,5.0,3.0,17.0,1.0,1.0,1.0,1.0,1.0,1
23,18,7,1,1.0,1.0,1.0,1.0,5.0,3.0,17.0,1.0,1.0,1.0,1.0,1.0,1
23,18,7,2,1.0,1.0,1.0,1.0,5.0,3.0,17.0,1.0,1.0,1.0,1.0,1.0,1
23,18,7,3,1.0,1.0,1.0,1.0,5.0,3.0,17.0,1.0,1.0,1.0,1.0,1.0,1
23,18,7,4,1.0,1.0,1.0,1.0,5.0,3.0,17.0,1.0,1.0,1.0,1.0,1.0,1
23,18,7,5,1.0,1.0,1.0,1.0,5.0,3.0,17.0,1.0,1.0,1.0,1.0,1.0,1
23,18,7,6,1.0,1.0,1.0,1.0,5.0,3.0,17.0,1.0,1.0,1.0,1.0,1.0,1
23,18,7,6,1.0,1.0,1.0,1.0,5.0,3.0,17.0,1.0,1.0,1.0,1.0,1.0,1
23,18,7,6,3.0,1.0,1.0,1.0,5.0,3.0,17.0,1.0,1.0,1.0,1.0,1.0,1
23,18,7,6,4.0,1.0,1.0,1.0,5.0,3.0,17.0,1.0,1.0,1.0,1.0,1.0,1
23,18,7,6,5.0,1.0,1.0,1.0,5.0,3.0,17.0,1.0,1.0,1.0,1.0,1.0,1
23,18,7,6,3.0,1.0,1.0,1.0,5.0,3.0,17.0,1.0,1.0,1.0,1.0,1.0,1
23,18,7,6,3.0,1.0,1.0,1.0,5.0,3.0,17.0,1.0,1.0,1.0,1.0,1.0,1
23,18,7,6,4.0,1.0,1.0,1.0,5.0,3.0,17.0,1.0,1.0,1.0,1.0,1.0,1
23,18,7,6,5.0,1.0,1.0,1.0,5.0,3.0,17.0,1.0,1.0,1.0,1.0,1.0,1
24,18,7,1,1.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
25,18,7,1,1.0,1.0,1.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0
25,18,7,2,1.0,1.0,1.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0
25,18,7,3,1.0,1.0,1.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0
26,18,7,1,1.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
27,18,7,1,1.0,1.0,1.0,2.0,4.0,2.6,16.0,1.0,1.0,1.0,1.0,1.0,1
27,18,7,2,1.0,1.0,1.0,2.0,4.0,2.6,16.0,1.0,1.0,1.0,1.0,1.0,1
27,18,7,3,1.0,1.0,1.0,2.0,4.0,2.6,16.0,1.0,1.0,1.0,1.0,1.0,1
27,18,7,4,1.0,1.0,1.0,2.0,4.0,2.6,16.0,1.0,1.0,1.0,1.0,1.0,1
27,18,7,5,1.0,1.0,1.0,2.0,4.0,2.6,16.0,1.0,1.0,1.0,1.0,1.0,1
27,18,7,6,1.0,1.0,1.0,2.0,4.0,2.6,16.0,1.0,1.0,1.0,1.0,1.0,1
27,18,7,7,1.0,1.0,1.0,2.0,4.0,2.6,16.0,1.0,1.0,1.0,1.0,1.0,1
27,18,7,8,1.0,1.0,1.0,2.0,4.0,2.6,16.0,1.0,1.0,1.0,1.0,1.0,1
27,18,7,8,1.0,1.0,1.0,2.0,4.0,2.6,16.0,1.0,1.0,1.0,1.0,1.0,1
27,18,7,8,2.0,1.0,1.0,2.0,4.0,2.6,16.0,1.0,1.0,1.0,1.0,1.0,1
27,18,7,8,2.0,1.0,1.0,2.0,4.0,2.6,16.0,1.0,1.0,1.0,1.0,1.0,1
27,18,7,8,1.0,1.0,1.0,2.0,4.0,2.6,16.0,1.0,1.0,1.0,1.0,1.0,1
27,18,7,8,4.0,1.0,1.0,2.0,4.0,2.6,16.0,1.0,1.0,1.0,1.0,1.0,1
27,18,7,8,1.0,1.0,1.0,2.0,4.0,2.6,16.0,1.0,1.0,1.0,1.0,1.0,1
27,18,7,8,4.0,1.0,1.0,2.0,4.0,2.6,16.0,1.0,1.0,1.0,1.0,1.0,1
27,18,7,8,1.0,1.0,1.0,2.0,4.0,2.6,16.0,1.0,1.0,1.0,1.0,1.0,1
28,18,7,1,1.0,1.0,1.0,2.0,5.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,0
28,18,7,1,1.0,1.0,1.0,2.0,5.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,0
28,18,7,1,2.0,1.0,1.0,2.0,5.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,0
28,18,7,1,3.0,1.0,1.0,2.0,5.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,0
28,18,7,1,4.0,1.0,1.0,2.0,5.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,0
28,18,7,1,5.0,1.0,1.0,2.0,5.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,0
29,18,7,1,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,1
29,18,7,2,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,1
29,18,7,2,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,1
29,18,7,2,2.0,1.0,1.0,2.0,2.0,1.3333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,1
29,18,7,3,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,1
29,18,7,4,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,1
29,18,7,4,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,1
29,18,7,4,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,8.0,1.0,1.0,1.0,1.0,1.0,1
30,18,7,1,1.0,1.0,1.0,2.0,2.0,1.6,8.0,1.0,1.0,1.0,1.0,1.0,0
30,18,7,2,1.0,1.0,1.0,2.0,2.0,1.6,8.0,1.0,1.0,1.0,1.0,1.0,0
30,18,7,3,1.0,1.0,1.0,2.0,2.0,1.6,8.0,1.0,1.0,1.0,1.0,1.0,0
30,18,7,3,2.0,1.0,1.0,2.0,2.0,1.6,8.0,1.0,1.0,1.0,1.0,1.0,0
30,18,7,3,2.0,1.0,1.0,2.0,2.0,1.6,8.0,1.0,1.0,1.0,1.0,1.0,0
30,18,7,3,1.0,1.0,1.0,2.0,2.0,1.6,8.0,1.0,1.0,1.0,1.0,1.0,0
30,18,7,3,2.0,1.0,1.0,2.0,2.0,1.6,8.0,1.0,1.0,1.0,1.0,1.0,0
30,18,7,3,1.0,1.0,1.0,2.0,2.0,1.6,8.0,1.0,1.0,1.0,1.0,1.0,0
31,18,7,1,1.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
31,18,7,1,1.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
31,18,7,1,1.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
31,18,7,2,1.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
31,18,7,3,1.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
31,18,7,4,1.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
31,18,7,5,1.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
31,18,7,5,2.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
31,18,7,5,1.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
31,18,7,6,1.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
31,18,7,6,2.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
31,18,7,6,1.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
31,18,7,6,1.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
31,18,7,6,1.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
31,18,7,6,1.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
31,18,7,7,1.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
31,18,7,7,1.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
31,18,7,7,1.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
31,18,7,7,2.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
31,18,7,7,1.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
31,18,7,7,2.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
31,18,7,7,3.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
31,18,7,7,4.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
31,18,7,7,5.0,1.0,1.0,1.0,5.0,1.7647058823529411,24.0,1.0,1.0,1.0,1.0,1.0,1
32,18,7,1,1.0,1.0,1.0,1.0,4.0,2.0,14.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
32,18,7,1,1.0,1.0,1.0,1.0,4.0,2.0,14.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
32,18,7,2,1.0,1.0,1.0,1.0,4.0,2.0,14.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
32,18,7,3,1.0,1.0,1.0,1.0,4.0,2.0,14.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
32,18,7,3,1.0,1.0,1.0,1.0,4.0,2.0,14.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
32,18,7,4,1.0,1.0,1.0,1.0,4.0,2.0,14.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
32,18,7,5,1.0,1.0,1.0,1.0,4.0,2.0,14.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
32,18,7,5,1.0,1.0,3.0,1.0,4.0,2.0,14.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
32,18,7,5,1.0,1.0,1.0,1.0,4.0,2.0,14.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
32,18,7,5,2.0,1.0,1.0,1.0,4.0,2.0,14.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
32,18,7,5,1.0,1.0,1.0,1.0,4.0,2.0,14.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
32,18,7,5,4.0,1.0,1.0,1.0,4.0,2.0,14.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
32,18,7,5,4.0,1.0,1.0,1.0,4.0,2.0,14.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
32,18,7,5,1.0,1.0,1.0,1.0,4.0,2.0,14.0,3.0,1.0,1.2222222222222223,1.0,1.0,1
33,18,7,1,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,20.0,3.0,1.0,2.142857142857143,1.0,1.0,1
33,18,7,2,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,20.0,3.0,1.0,2.142857142857143,1.0,1.0,1
33,18,7,3,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,20.0,3.0,1.0,2.142857142857143,1.0,1.0,1
33,18,7,4,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,20.0,3.0,1.0,2.142857142857143,1.0,1.0,1
33,18,7,5,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,20.0,3.0,1.0,2.142857142857143,1.0,1.0,1
33,18,7,6,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,20.0,3.0,1.0,2.142857142857143,1.0,1.0,1
33,18,7,7,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,20.0,3.0,1.0,2.142857142857143,1.0,1.0,1
33,18,7,8,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,20.0,3.0,1.0,2.142857142857143,1.0,1.0,1
33,18,7,9,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,20.0,3.0,1.0,2.142857142857143,1.0,1.0,1
33,18,7,10,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,20.0,3.0,1.0,2.142857142857143,1.0,1.0,1
33,18,7,11,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,20.0,3.0,1.0,2.142857142857143,1.0,1.0,1
33,18,7,12,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,20.0,3.0,1.0,2.142857142857143,1.0,1.0,1
33,18,7,12,1.0,1.0,3.0,2.0,2.0,1.3333333333333333,20.0,3.0,1.0,2.142857142857143,1.0,1.0,1
33,18,7,13,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,20.0,3.0,1.0,2.142857142857143,1.0,1.0,1
33,18,7,13,1.0,1.0,3.0,2.0,2.0,1.3333333333333333,20.0,3.0,1.0,2.142857142857143,1.0,1.0,1
33,18,7,13,1.0,1.0,3.0,2.0,2.0,1.3333333333333333,20.0,3.0,1.0,2.142857142857143,1.0,1.0,1
33,18,7,13,1.0,1.0,3.0,2.0,2.0,1.3333333333333333,20.0,3.0,1.0,2.142857142857143,1.0,1.0,1
33,18,7,13,2.0,1.0,1.0,2.0,2.0,1.3333333333333333,20.0,3.0,1.0,2.142857142857143,1.0,1.0,1
33,18,7,13,2.0,1.0,1.0,2.0,2.0,1.3333333333333333,20.0,3.0,1.0,2.142857142857143,1.0,1.0,1
33,18,7,13,1.0,1.0,1.0,2.0,2.0,1.3333333333333333,20.0,3.0,1.0,2.142857142857143,1.0,1.0,1
34,18,7,1,1.0,1.0,1.0,2.0,2.0,1.1428571428571428,14.0,1.0,1.0,1.0,1.0,1.0,0
34,18,7,2,1.0,1.0,1.0,2.0,2.0,1.1428571428571428,14.0,1.0,1.0,1.0,1.0,1.0,0
34,18,7,3,1.0,1.0,1.0,2.0,2.0,1.1428571428571428,14.0,1.0,1.0,1.0,1.0,1.0,0
34,18,7,4,1.0,1.0,1.0,2.0,2.0,1.1428571428571428,14.0,1.0,1.0,1.0,1.0,1.0,0
34,18,7,5,1.0,1.0,1.0,2.0,2.0,1.1428571428571428,14.0,1.0,1.0,1.0,1.0,1.0,0
34,18,7,6,1.0,1.0,1.0,2.0,2.0,1.1428571428571428,14.0,1.0,1.0,1.0,1.0,1.0,0
34,18,7,7,1.0,1.0,1.0,2.0,2.0,1.1428571428571428,14.0,1.0,1.0,1.0,1.0,1.0,0
34,18,7,7,1.0,1.0,1.0,2.0,2.0,1.1428571428571428,14.0,1.0,1.0,1.0,1.0,1.0,0
34,18,7,7,1.0,1.0,1.0,2.0,2.0,1.1428571428571428,14.0,1.0,1.0,1.0,1.0,1.0,0
34,18,7,7,1.0,1.0,1.0,2.0,2.0,1.1428571428571428,14.0,1.0,1.0,1.0,1.0,1.0,0
34,18,7,7,1.0,1.0,1.0,2.0,2.0,1.1428571428571428,14.0,1.0,1.0,1.0,1.0,1.0,0
34,18,7,7,1.0,1.0,1.0,2.0,2.0,1.1428571428571428,14.0,1.0,1.0,1.0,1.0,1.0,0
34,18,7,7,1.0,1.0,1.0,2.0,2.0,1.1428571428571428,14.0,1.0,1.0,1.0,1.0,1.0,0
34,18,7,7,2.0,1.0,1.0,2.0,2.0,1.1428571428571428,14.0,1.0,1.0,1.0,1.0,1.0,0
35,18,7,1,1.0,1.0,1.0,2.0,4.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1
35,18,7,2,1.0,1.0,1.0,2.0,4.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1
35,18,7,2,2.0,1.0,1.0,2.0,4.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1
35,18,7,2,1.0,1.0,1.0,2.0,4.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1
35,18,7,2,4.0,1.0,1.0,2.0,4.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1
35,18,7,2,1.0,1.0,1.0,2.0,4.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1
36,18,7,1,1.0,1.0,1.0,1.0,4.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0
36,18,7,1,3.0,1.0,1.0,1.0,4.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0
36,18,7,1,1.0,1.0,1.0,1.0,4.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0
36,18,7,2,1.0,1.0,1.0,1.0,4.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0
36,18,7,2,1.0,1.0,1.0,1.0,4.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0
36,18,7,2,3.0,1.0,1.0,1.0,4.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0
36,18,7,2,4.0,1.0,1.0,1.0,4.0,2.4,7.0,1.0,1.0,1.0,1.0,1.0,0
37,18,7,1,1.0,1.0,1.0,2.0,5.0,2.0,15.0,3.0,1.0,1.3636363636363635,1.0,1.0,1
37,18,7,1,1.0,1.0,1.0,2.0,5.0,2.0,15.0,3.0,1.0,1.3636363636363635,1.0,1.0,1
37,18,7,2,1.0,1.0,1.0,2.0,5.0,2.0,15.0,3.0,1.0,1.3636363636363635,1.0,1.0,1
37,18,7,2,1.0,1.0,1.0,2.0,5.0,2.0,15.0,3.0,1.0,1.3636363636363635,1.0,1.0,1
37,18,7,2,1.0,1.0,1.0,2.0,5.0,2.0,15.0,3.0,1.0,1.3636363636363635,1.0,1.0,1
37,18,7,3,1.0,1.0,1.0,2.0,5.0,2.0,15.0,3.0,1.0,1.3636363636363635,1.0,1.0,1
37,18,7,4,1.0,1.0,1.0,2.0,5.0,2.0,15.0,3.0,1.0,1.3636363636363635,1.0,1.0,1
37,18,7,4,1.0,1.0,3.0,2.0,5.0,2.0,15.0,3.0,1.0,1.3636363636363635,1.0,1.0,1
37,18,7,4,1.0,1.0,3.0,2.0,5.0,2.0,15.0,3.0,1.0,1.3636363636363635,1.0,1.0,1
37,18,7,4,1.0,1.0,1.0,2.0,5.0,2.0,15.0,3.0,1.0,1.3636363636363635,1.0,1.0,1
37,18,7,4,2.0,1.0,1.0,2.0,5.0,2.0,15.0,3.0,1.0,1.3636363636363635,1.0,1.0,1
37,18,7,4,2.0,1.0,1.0,2.0,5.0,2.0,15.0,3.0,1.0,1.3636363636363635,1.0,1.0,1
37,18,7,4,3.0,1.0,1.0,2.0,5.0,2.0,15.0,3.0,1.0,1.3636363636363635,1.0,1.0,1
37,18,7,4,4.0,1.0,1.0,2.0,5.0,2.0,15.0,3.0,1.0,1.3636363636363635,1.0,1.0,1
37,18,7,4,5.0,1.0,1.0,2.0,5.0,2.0,15.0,3.0,1.0,1.3636363636363635,1.0,1.0,1
38,18,7,1,1.0,1.0,1.0,2.0,5.0,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1
38,18,7,1,2.0,1.0,1.0,2.0,5.0,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1
38,18,7,1,3.0,1.0,1.0,2.0,5.0,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1
38,18,7,1,4.0,1.0,1.0,2.0,5.0,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1
38,18,7,1,5.0,1.0,1.0,2.0,5.0,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1
39,18,7,1,1.0,1.0,1.0,2.0,3.0,1.8888888888888888,19.0,1.0,1.0,1.0,1.0,1.0,1
39,18,7,1,1.0,1.0,1.0,2.0,3.0,1.8888888888888888,19.0,1.0,1.0,1.0,1.0,1.0,1
39,18,7,1,2.0,1.0,1.0,2.0,3.0,1.8888888888888888,19.0,1.0,1.0,1.0,1.0,1.0,1
39,18,7,1,2.0,1.0,1.0,2.0,3.0,1.8888888888888888,19.0,1.0,1.0,1.0,1.0,1.0,1
39,18,7,1,2.0,1.0,1.0,2.0,3.0,1.8888888888888888,19.0,1.0,1.0,1.0,1.0,1.0,1
39,18,7,1,2.0,1.0,1.0,2.0,3.0,1.8888888888888888,19.0,1.0,1.0,1.0,1.0,1.0,1
39,18,7,1,1.0,1.0,1.0,2.0,3.0,1.8888888888888888,19.0,1.0,1.0,1.0,1.0,1.0,1
39,18,7,1,1.0,1.0,1.0,2.0,3.0,1.8888888888888888,19.0,1.0,1.0,1.0,1.0,1.0,1
39,18,7,2,1.0,1.0,1.0,2.0,3.0,1.8888888888888888,19.0,1.0,1.0,1.0,1.0,1.0,1
39,18,7,3,1.0,1.0,1.0,2.0,3.0,1.8888888888888888,19.0,1.0,1.0,1.0,1.0,1.0,1
39,18,7,4,1.0,1.0,1.0,2.0,3.0,1.8888888888888888,19.0,1.0,1.0,1.0,1.0,1.0,1
39,18,7,5,1.0,1.0,1.0,2.0,3.0,1.8888888888888888,19.0,1.0,1.0,1.0,1.0,1.0,1
39,18,7,6,1.0,1.0,1.0,2.0,3.0,1.8888888888888888,19.0,1.0,1.0,1.0,1.0,1.0,1
39,18,7,7,1.0,1.0,1.0,2.0,3.0,1.8888888888888888,19.0,1.0,1.0,1.0,1.0,1.0,1
39,18,7,7,1.0,1.0,1.0,2.0,3.0,1.8888888888888888,19.0,1.0,1.0,1.0,1.0,1.0,1
39,18,7,7,1.0,1.0,1.0,2.0,3.0,1.8888888888888888,19.0,1.0,1.0,1.0,1.0,1.0,1
39,18,7,7,3.0,1.0,1.0,2.0,3.0,1.8888888888888888,19.0,1.0,1.0,1.0,1.0,1.0,1
39,18,7,7,3.0,1.0,1.0,2.0,3.0,1.8888888888888888,19.0,1.0,1.0,1.0,1.0,1.0,1
39,18,7,7,1.0,1.0,1.0,2.0,3.0,1.8888888888888888,19.0,1.0,1.0,1.0,1.0,1.0,1
40,18,7,1,1.0,1.0,1.0,2.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1
40,18,7,2,1.0,1.0,1.0,2.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1
40,18,7,2,3.0,1.0,1.0,2.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1
40,18,7,2,4.0,1.0,1.0,2.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1
40,18,7,2,5.0,1.0,1.0,2.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1
41,18,7,1,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
41,18,7,1,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
42,18,7,1,1.0,1.0,1.0,2.0,5.0,2.7142857142857144,14.0,1.0,1.0,1.0,1.0,1.0,1
42,18,7,2,1.0,1.0,1.0,2.0,5.0,2.7142857142857144,14.0,1.0,1.0,1.0,1.0,1.0,1
42,18,7,3,1.0,1.0,1.0,2.0,5.0,2.7142857142857144,14.0,1.0,1.0,1.0,1.0,1.0,1
42,18,7,4,1.0,1.0,1.0,2.0,5.0,2.7142857142857144,14.0,1.0,1.0,1.0,1.0,1.0,1
42,18,7,5,1.0,1.0,1.0,2.0,5.0,2.7142857142857144,14.0,1.0,1.0,1.0,1.0,1.0,1
42,18,7,6,1.0,1.0,1.0,2.0,5.0,2.7142857142857144,14.0,1.0,1.0,1.0,1.0,1.0,1
42,18,7,7,1.0,1.0,1.0,2.0,5.0,2.7142857142857144,14.0,1.0,1.0,1.0,1.0,1.0,1
42,18,7,7,1.0,1.0,1.0,2.0,5.0,2.7142857142857144,14.0,1.0,1.0,1.0,1.0,1.0,1
42,18,7,7,2.0,1.0,1.0,2.0,5.0,2.7142857142857144,14.0,1.0,1.0,1.0,1.0,1.0,1
42,18,7,7,2.0,1.0,1.0,2.0,5.0,2.7142857142857144,14.0,1.0,1.0,1.0,1.0,1.0,1
42,18,7,7,2.0,1.0,1.0,2.0,5.0,2.7142857142857144,14.0,1.0,1.0,1.0,1.0,1.0,1
42,18,7,7,3.0,1.0,1.0,2.0,5.0,2.7142857142857144,14.0,1.0,1.0,1.0,1.0,1.0,1
42,18,7,7,4.0,1.0,1.0,2.0,5.0,2.7142857142857144,14.0,1.0,1.0,1.0,1.0,1.0,1
42,18,7,7,5.0,1.0,1.0,2.0,5.0,2.7142857142857144,14.0,1.0,1.0,1.0,1.0,1.0,1
43,18,7,1,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
43,18,7,1,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
44,18,7,1,1.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
44,18,7,2,1.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
45,18,7,1,1.0,1.0,1.0,2.0,4.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1
45,18,7,2,1.0,1.0,1.0,2.0,4.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1
45,18,7,3,1.0,1.0,1.0,2.0,4.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1
45,18,7,3,2.0,1.0,1.0,2.0,4.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1
45,18,7,3,1.0,1.0,1.0,2.0,4.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1
45,18,7,3,1.0,1.0,1.0,2.0,4.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1
45,18,7,3,1.0,1.0,1.0,2.0,4.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1
45,18,7,3,1.0,1.0,1.0,2.0,4.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1
45,18,7,3,1.0,1.0,1.0,2.0,4.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1
45,18,7,3,4.0,1.0,1.0,2.0,4.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1
45,18,7,3,1.0,1.0,1.0,2.0,4.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1
45,18,7,3,4.0,1.0,1.0,2.0,4.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1
45,18,7,3,1.0,1.0,1.0,2.0,4.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1
45,18,7,3,1.0,1.0,1.0,2.0,4.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1
45,18,7,3,1.0,1.0,1.0,2.0,4.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1
45,18,7,3,1.0,1.0,1.0,2.0,4.0,2.0,16.0,1.0,1.0,1.0,1.0,1.0,1
46,18,7,1,1.0,1.0,1.0,1.0,1.0,1.0,14.0,3.0,1.0,1.4,1.0,1.0,1
46,18,7,2,1.0,1.0,1.0,1.0,1.0,1.0,14.0,3.0,1.0,1.4,1.0,1.0,1
46,18,7,2,1.0,1.0,1.0,1.0,1.0,1.0,14.0,3.0,1.0,1.4,1.0,1.0,1
