sessionNo,startWeekday,bCount,onlineStatus,address,maxBStep,avgBStep,maxOnlineStatus,avgAvailability,minOnlineStatus,minAvailability,order
33,7,2,1.0,2.0,2.0,1.3333333333333333,1.0,2.142857142857143,1.0,1.0,1
33,7,3,1.0,2.0,2.0,1.3333333333333333,1.0,2.142857142857143,1.0,1.0,1
33,7,4,1.0,2.0,2.0,1.3333333333333333,1.0,2.142857142857143,1.0,1.0,1
33,7,5,1.0,2.0,2.0,1.3333333333333333,1.0,2.142857142857143,1.0,1.0,1
33,7,6,1.0,2.0,2.0,1.3333333333333333,1.0,2.142857142857143,1.0,1.0,1
33,7,7,1.0,2.0,2.0,1.3333333333333333,1.0,2.142857142857143,1.0,1.0,1
33,7,8,1.0,2.0,2.0,1.3333333333333333,1.0,2.142857142857143,1.0,1.0,1
33,7,9,1.0,2.0,2.0,1.3333333333333333,1.0,2.142857142857143,1.0,1.0,1
33,7,10,1.0,2.0,2.0,1.3333333333333333,1.0,2.142857142857143,1.0,1.0,1
33,7,11,1.0,2.0,2.0,1.3333333333333333,1.0,2.142857142857143,1.0,1.0,1
33,7,12,1.0,2.0,2.0,1.3333333333333333,1.0,2.142857142857143,1.0,1.0,1
33,7,12,1.0,2.0,2.0,1.3333333333333333,1.0,2.142857142857143,1.0,1.0,1
33,7,13,1.0,2.0,2.0,1.3333333333333333,1.0,2.142857142857143,1.0,1.0,1
33,7,13,1.0,2.0,2.0,1.3333333333333333,1.0,2.142857142857143,1.0,1.0,1
33,7,13,1.0,2.0,2.0,1.3333333333333333,1.0,2.142857142857143,1.0,1.0,1
33,7,13,1.0,2.0,2.0,1.3333333333333333,1.0,2.142857142857143,1.0,1.0,1
33,7,13,1.0,2.0,2.0,1.3333333333333333,1.0,2.142857142857143,1.0,1.0,1
33,7,13,1.0,2.0,2.0,1.3333333333333333,1.0,2.142857142857143,1.0,1.0,1
33,7,13,1.0,2.0,2.0,1.3333333333333333,1.0,2.142857142857143,1.0,1.0,1
34,7,1,1.0,2.0,2.0,1.1428571428571428,1.0,1.0,1.0,1.0,0
34,7,2,1.0,2.0,2.0,1.1428571428571428,1.0,1.0,1.0,1.0,0
34,7,3,1.0,2.0,2.0,1.1428571428571428,1.0,1.0,1.0,1.0,0
34,7,4,1.0,2.0,2.0,1.1428571428571428,1.0,1.0,1.0,1.0,0
34,7,5,1.0,2.0,2.0,1.1428571428571428,1.0,1.0,1.0,1.0,0
34,7,6,1.0,2.0,2.0,1.1428571428571428,1.0,1.0,1.0,1.0,0
34,7,7,1.0,2.0,2.0,1.1428571428571428,1.0,1.0,1.0,1.0,0
34,7,7,1.0,2.0,2.0,1.1428571428571428,1.0,1.0,1.0,1.0,0
34,7,7,1.0,2.0,2.0,1.1428571428571428,1.0,1.0,1.0,1.0,0
34,7,7,1.0,2.0,2.0,1.1428571428571428,1.0,1.0,1.0,1.0,0
34,7,7,1.0,2.0,2.0,1.1428571428571428,1.0,1.0,1.0,1.0,0
34,7,7,1.0,2.0,2.0,1.1428571428571428,1.0,1.0,1.0,1.0,0
34,7,7,1.0,2.0,2.0,1.1428571428571428,1.0,1.0,1.0,1.0,0
34,7,7,1.0,2.0,2.0,1.1428571428571428,1.0,1.0,1.0,1.0,0
35,7,1,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1
35,7,2,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1
35,7,2,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1
35,7,2,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1
35,7,2,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1
35,7,2,1.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1
36,7,1,1.0,1.0,4.0,2.4,1.0,1.0,1.0,1.0,0
36,7,1,1.0,1.0,4.0,2.4,1.0,1.0,1.0,1.0,0
36,7,1,1.0,1.0,4.0,2.4,1.0,1.0,1.0,1.0,0
36,7,2,1.0,1.0,4.0,2.4,1.0,1.0,1.0,1.0,0
36,7,2,1.0,1.0,4.0,2.4,1.0,1.0,1.0,1.0,0
36,7,2,1.0,1.0,4.0,2.4,1.0,1.0,1.0,1.0,0
36,7,2,1.0,1.0,4.0,2.4,1.0,1.0,1.0,1.0,0
37,7,1,1.0,2.0,5.0,2.0,1.0,1.3636363636363635,1.0,1.0,1
37,7,1,1.0,2.0,5.0,2.0,1.0,1.3636363636363635,1.0,1.0,1
37,7,2,1.0,2.0,5.0,2.0,1.0,1.3636363636363635,1.0,1.0,1
37,7,2,1.0,2.0,5.0,2.0,1.0,1.3636363636363635,1.0,1.0,1
37,7,2,1.0,2.0,5.0,2.0,1.0,1.3636363636363635,1.0,1.0,1
37,7,3,1.0,2.0,5.0,2.0,1.0,1.3636363636363635,1.0,1.0,1
37,7,4,1.0,2.0,5.0,2.0,1.0,1.3636363636363635,1.0,1.0,1
37,7,4,1.0,2.0,5.0,2.0,1.0,1.3636363636363635,1.0,1.0,1
37,7,4,1.0,2.0,5.0,2.0,1.0,1.3636363636363635,1.0,1.0,1
37,7,4,1.0,2.0,5.0,2.0,1.0,1.3636363636363635,1.0,1.0,1
37,7,4,1.0,2.0,5.0,2.0,1.0,1.3636363636363635,1.0,1.0,1
37,7,4,1.0,2.0,5.0,2.0,1.0,1.3636363636363635,1.0,1.0,1
37,7,4,1.0,2.0,5.0,2.0,1.0,1.3636363636363635,1.0,1.0,1
37,7,4,1.0,2.0,5.0,2.0,1.0,1.3636363636363635,1.0,1.0,1
37,7,4,1.0,2.0,5.0,2.0,1.0,1.3636363636363635,1.0,1.0,1
38,7,1,1.0,2.0,5.0,3.5,1.0,1.0,1.0,1.0,1
38,7,1,1.0,2.0,5.0,3.5,1.0,1.0,1.0,1.0,1
38,7,1,1.0,2.0,5.0,3.5,1.0,1.0,1.0,1.0,1
38,7,1,1.0,2.0,5.0,3.5,1.0,1.0,1.0,1.0,1
38,7,1,1.0,2.0,5.0,3.5,1.0,1.0,1.0,1.0,1
39,7,1,1.0,2.0,3.0,1.8888888888888888,1.0,1.0,1.0,1.0,1
39,7,1,1.0,2.0,3.0,1.8888888888888888,1.0,1.0,1.0,1.0,1
39,7,1,1.0,2.0,3.0,1.8888888888888888,1.0,1.0,1.0,1.0,1
39,7,1,1.0,2.0,3.0,1.8888888888888888,1.0,1.0,1.0,1.0,1
39,7,1,1.0,2.0,3.0,1.8888888888888888,1.0,1.0,1.0,1.0,1
39,7,1,1.0,2.0,3.0,1.8888888888888888,1.0,1.0,1.0,1.0,1
39,7,1,1.0,2.0,3.0,1.8888888888888888,1.0,1.0,1.0,1.0,1
39,7,1,1.0,2.0,3.0,1.8888888888888888,1.0,1.0,1.0,1.0,1
39,7,2,1.0,2.0,3.0,1.8888888888888888,1.0,1.0,1.0,1.0,1
39,7,3,1.0,2.0,3.0,1.8888888888888888,1.0,1.0,1.0,1.0,1
39,7,4,1.0,2.0,3.0,1.8888888888888888,1.0,1.0,1.0,1.0,1
39,7,5,1.0,2.0,3.0,1.8888888888888888,1.0,1.0,1.0,1.0,1
39,7,6,1.0,2.0,3.0,1.8888888888888888,1.0,1.0,1.0,1.0,1
39,7,7,1.0,2.0,3.0,1.8888888888888888,1.0,1.0,1.0,1.0,1
39,7,7,1.0,2.0,3.0,1.8888888888888888,1.0,1.0,1.0,1.0,1
39,7,7,1.0,2.0,3.0,1.8888888888888888,1.0,1.0,1.0,1.0,1
39,7,7,1.0,2.0,3.0,1.8888888888888888,1.0,1.0,1.0,1.0,1
39,7,7,1.0,2.0,3.0,1.8888888888888888,1.0,1.0,1.0,1.0,1
39,7,7,1.0,2.0,3.0,1.8888888888888888,1.0,1.0,1.0,1.0,1
40,7,1,1.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1
40,7,2,1.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1
40,7,2,1.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1
40,7,2,1.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1
40,7,2,1.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1
41,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
41,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
42,7,1,1.0,2.0,5.0,2.7142857142857144,1.0,1.0,1.0,1.0,1
42,7,2,1.0,2.0,5.0,2.7142857142857144,1.0,1.0,1.0,1.0,1
42,7,3,1.0,2.0,5.0,2.7142857142857144,1.0,1.0,1.0,1.0,1
42,7,4,1.0,2.0,5.0,2.7142857142857144,1.0,1.0,1.0,1.0,1
42,7,5,1.0,2.0,5.0,2.7142857142857144,1.0,1.0,1.0,1.0,1
42,7,6,1.0,2.0,5.0,2.7142857142857144,1.0,1.0,1.0,1.0,1
42,7,7,1.0,2.0,5.0,2.7142857142857144,1.0,1.0,1.0,1.0,1
42,7,7,1.0,2.0,5.0,2.7142857142857144,1.0,1.0,1.0,1.0,1
42,7,7,1.0,2.0,5.0,2.7142857142857144,1.0,1.0,1.0,1.0,1
42,7,7,1.0,2.0,5.0,2.7142857142857144,1.0,1.0,1.0,1.0,1
42,7,7,1.0,2.0,5.0,2.7142857142857144,1.0,1.0,1.0,1.0,1
42,7,7,1.0,2.0,5.0,2.7142857142857144,1.0,1.0,1.0,1.0,1
42,7,7,1.0,2.0,5.0,2.7142857142857144,1.0,1.0,1.0,1.0,1
42,7,7,1.0,2.0,5.0,2.7142857142857144,1.0,1.0,1.0,1.0,1
43,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
43,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
44,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
44,7,2,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
45,7,1,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
45,7,2,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
45,7,3,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
45,7,3,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
45,7,3,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
45,7,3,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
45,7,3,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
45,7,3,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
45,7,3,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
45,7,3,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
45,7,3,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
45,7,3,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
45,7,3,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
45,7,3,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
45,7,3,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
45,7,3,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1
46,7,1,1.0,1.0,1.0,1.0,1.0,1.4,1.0,1.0,1
46,7,2,1.0,1.0,1.0,1.0,1.0,1.4,1.0,1.0,1
46,7,2,1.0,1.0,1.0,1.0,1.0,1.4,1.0,1.0,1
46,7,2,1.0,1.0,1.0,1.0,1.0,1.4,1.0,1.0,1
46,7,3,1.0,1.0,1.0,1.0,1.0,1.4,1.0,1.0,1
46,7,4,1.0,1.0,1.0,1.0,1.0,1.4,1.0,1.0,1
46,7,5,1.0,1.0,1.0,1.0,1.0,1.4,1.0,1.0,1
46,7,6,1.0,1.0,1.0,1.0,1.0,1.4,1.0,1.0,1
46,7,7,1.0,1.0,1.0,1.0,1.0,1.4,1.0,1.0,1
46,7,8,1.0,1.0,1.0,1.0,1.0,1.4,1.0,1.0,1
46,7,9,1.0,1.0,1.0,1.0,1.0,1.4,1.0,1.0,1
46,7,9,1.0,1.0,1.0,1.0,1.0,1.4,1.0,1.0,1
46,7,9,1.0,1.0,1.0,1.0,1.0,1.4,1.0,1.0,1
46,7,9,1.0,1.0,1.0,1.0,1.0,1.4,1.0,1.0,1
47,7,1,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0
47,7,2,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0
47,7,3,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0
47,7,4,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0
47,7,5,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0
47,7,5,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0
47,7,5,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0
47,7,5,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0
47,7,5,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0
47,7,5,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0
47,7,5,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0
47,7,5,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,0
48,7,1,1.0,2.0,2.0,1.125,1.0,1.0,1.0,1.0,0
48,7,2,1.0,2.0,2.0,1.125,1.0,1.0,1.0,1.0,0
48,7,2,1.0,2.0,2.0,1.125,1.0,1.0,1.0,1.0,0
48,7,3,1.0,2.0,2.0,1.125,1.0,1.0,1.0,1.0,0
48,7,3,1.0,2.0,2.0,1.125,1.0,1.0,1.0,1.0,0
48,7,4,1.0,2.0,2.0,1.125,1.0,1.0,1.0,1.0,0
48,7,4,1.0,2.0,2.0,1.125,1.0,1.0,1.0,1.0,0
48,7,5,1.0,2.0,2.0,1.125,1.0,1.0,1.0,1.0,0
48,7,5,1.0,2.0,2.0,1.125,1.0,1.0,1.0,1.0,0
48,7,5,1.0,2.0,2.0,1.125,1.0,1.0,1.0,1.0,0
48,7,5,1.0,2.0,2.0,1.125,1.0,1.0,1.0,1.0,0
48,7,5,1.0,2.0,2.0,1.125,1.0,1.0,1.0,1.0,0
48,7,5,1.0,2.0,2.0,1.125,1.0,1.0,1.0,1.0,0
49,7,1,1.0,2.0,5.0,2.888888888888889,1.0,1.0,1.0,1.0,1
49,7,2,1.0,2.0,5.0,2.888888888888889,1.0,1.0,1.0,1.0,1
49,7,3,1.0,2.0,5.0,2.888888888888889,1.0,1.0,1.0,1.0,1
49,7,4,1.0,2.0,5.0,2.888888888888889,1.0,1.0,1.0,1.0,1
49,7,4,1.0,2.0,5.0,2.888888888888889,1.0,1.0,1.0,1.0,1
49,7,4,1.0,2.0,5.0,2.888888888888889,1.0,1.0,1.0,1.0,1
49,7,4,1.0,2.0,5.0,2.888888888888889,1.0,1.0,1.0,1.0,1
49,7,4,1.0,2.0,5.0,2.888888888888889,1.0,1.0,1.0,1.0,1
49,7,4,1.0,2.0,5.0,2.888888888888889,1.0,1.0,1.0,1.0,1
49,7,4,1.0,2.0,5.0,2.888888888888889,1.0,1.0,1.0,1.0,1
49,7,4,1.0,2.0,5.0,2.888888888888889,1.0,1.0,1.0,1.0,1
49,7,4,1.0,2.0,5.0,2.888888888888889,1.0,1.0,1.0,1.0,1
49,7,4,1.0,2.0,5.0,2.888888888888889,1.0,1.0,1.0,1.0,1
50,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
51,7,1,1.0,2.0,5.0,1.6923076923076923,1.0,1.6923076923076923,1.0,1.0,1
51,7,1,1.0,2.0,5.0,1.6923076923076923,1.0,1.6923076923076923,1.0,1.0,1
51,7,2,1.0,2.0,5.0,1.6923076923076923,1.0,1.6923076923076923,1.0,1.0,1
51,7,2,1.0,2.0,5.0,1.6923076923076923,1.0,1.6923076923076923,1.0,1.0,1
51,7,3,1.0,2.0,5.0,1.6923076923076923,1.0,1.6923076923076923,1.0,1.0,1
51,7,3,1.0,2.0,5.0,1.6923076923076923,1.0,1.6923076923076923,1.0,1.0,1
51,7,3,1.0,2.0,5.0,1.6923076923076923,1.0,1.6923076923076923,1.0,1.0,1
51,7,4,1.0,2.0,5.0,1.6923076923076923,1.0,1.6923076923076923,1.0,1.0,1
51,7,5,1.0,2.0,5.0,1.6923076923076923,1.0,1.6923076923076923,1.0,1.0,1
51,7,6,1.0,2.0,5.0,1.6923076923076923,1.0,1.6923076923076923,1.0,1.0,1
51,7,7,1.0,2.0,5.0,1.6923076923076923,1.0,1.6923076923076923,1.0,1.0,1
51,7,7,1.0,2.0,5.0,1.6923076923076923,1.0,1.6923076923076923,1.0,1.0,1
51,7,7,1.0,2.0,5.0,1.6923076923076923,1.0,1.6923076923076923,1.0,1.0,1
51,7,7,1.0,2.0,5.0,1.6923076923076923,1.0,1.6923076923076923,1.0,1.0,1
51,7,8,1.0,2.0,5.0,1.6923076923076923,1.0,1.6923076923076923,1.0,1.0,1
51,7,8,1.0,2.0,5.0,1.6923076923076923,1.0,1.6923076923076923,1.0,1.0,1
51,7,8,1.0,2.0,5.0,1.6923076923076923,1.0,1.6923076923076923,1.0,1.0,1
51,7,8,1.0,2.0,5.0,1.6923076923076923,1.0,1.6923076923076923,1.0,1.0,1
51,7,8,1.0,2.0,5.0,1.6923076923076923,1.0,1.6923076923076923,1.0,1.0,1
51,7,8,1.0,2.0,5.0,1.6923076923076923,1.0,1.6923076923076923,1.0,1.0,1
51,7,8,1.0,2.0,5.0,1.6923076923076923,1.0,1.6923076923076923,1.0,1.0,1
52,7,1,1.0,2.0,2.0,1.5,1.0,1.0,1.0,1.0,1
52,7,1,1.0,2.0,2.0,1.5,1.0,1.0,1.0,1.0,1
52,7,2,1.0,2.0,2.0,1.5,1.0,1.0,1.0,1.0,1
52,7,2,1.0,2.0,2.0,1.5,1.0,1.0,1.0,1.0,1
52,7,2,1.0,2.0,2.0,1.5,1.0,1.0,1.0,1.0,1
53,7,1,1.0,1.0,4.0,2.75,1.0,1.3333333333333333,1.0,1.0,0
53,7,2,1.0,1.0,4.0,2.75,1.0,1.3333333333333333,1.0,1.0,0
53,7,3,1.0,1.0,4.0,2.75,1.0,1.3333333333333333,1.0,1.0,0
53,7,3,1.0,1.0,4.0,2.75,1.0,1.3333333333333333,1.0,1.0,0
53,7,3,1.0,1.0,4.0,2.75,1.0,1.3333333333333333,1.0,1.0,0
53,7,3,1.0,1.0,4.0,2.75,1.0,1.3333333333333333,1.0,1.0,0
53,7,3,1.0,1.0,4.0,2.75,1.0,1.3333333333333333,1.0,1.0,0
53,7,3,1.0,1.0,4.0,2.75,1.0,1.3333333333333333,1.0,1.0,0
53,7,3,1.0,1.0,4.0,2.75,1.0,1.3333333333333333,1.0,1.0,0
54,7,1,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
54,7,2,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
54,7,3,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
54,7,3,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
54,7,3,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
54,7,3,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
54,7,3,1.0,2.0,4.0,2.5,1.0,1.0,1.0,1.0,1
55,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
55,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
56,7,1,1.0,2.0,4.0,2.6666666666666665,1.0,1.0,1.0,1.0,1
56,7,2,1.0,2.0,4.0,2.6666666666666665,1.0,1.0,1.0,1.0,1
56,7,3,1.0,2.0,4.0,2.6666666666666665,1.0,1.0,1.0,1.0,1
56,7,4,1.0,2.0,4.0,2.6666666666666665,1.0,1.0,1.0,1.0,1
56,7,4,1.0,2.0,4.0,2.6666666666666665,1.0,1.0,1.0,1.0,1
56,7,4,1.0,2.0,4.0,2.6666666666666665,1.0,1.0,1.0,1.0,1
56,7,4,1.0,2.0,4.0,2.6666666666666665,1.0,1.0,1.0,1.0,1
56,7,4,1.0,2.0,4.0,2.6666666666666665,1.0,1.0,1.0,1.0,1
56,7,4,1.0,2.0,4.0,2.6666666666666665,1.0,1.0,1.0,1.0,1
57,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
57,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
57,7,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
58,7,1,1.0,1.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
58,7,1,1.0,1.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
58,7,2,1.0,1.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
58,7,3,1.0,1.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
58,7,4,1.0,1.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
58,7,5,1.0,1.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
58,7,5,1.0,1.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
58,7,6,1.0,1.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
58,7,7,1.0,1.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
58,7,8,1.0,1.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
58,7,9,1.0,1.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
58,7,10,1.0,1.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
58,7,11,1.0,1.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
58,7,11,1.0,1.0,2.0,1.6666666666666667,1.0,1.0,1.0,1.0,0
59,7,1,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,2,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,2,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,3,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,3,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,3,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,4,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,5,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,5,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,5,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,5,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,5,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,6,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,6,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,6,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,6,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,6,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,6,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,6,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,6,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,6,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,6,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,6,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,7,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,8,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,8,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,8,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
59,7,8,1.0,2.0,5.0,1.8,1.0,1.0,1.0,1.0,1
60,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
60,7,2,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
60,7,3,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
60,7,4,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
60,7,5,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
60,7,5,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
60,7,5,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
61,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
61,7,2,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
62,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
62,7,1,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
63,7,1,1.0,2.0,4.0,1.8461538461538465,1.0,1.0,1.0,1.0,1
63,7,2,1.0,2.0,4.0,1.8461538461538465,1.0,1.0,1.0,1.0,1
63,7,3,1.0,2.0,4.0,1.8461538461538465,1.0,1.0,1.0,1.0,1
63,7,3,1.0,2.0,4.0,1.8461538461538465,1.0,1.0,1.0,1.0,1
63,7,3,1.0,2.0,4.0,1.8461538461538465,1.0,1.0,1.0,1.0,1
63,7,3,1.0,2.0,4.0,1.8461538461538465,1.0,1.0,1.0,1.0,1
63,7,3,1.0,2.0,4.0,1.8461538461538465,1.0,1.0,1.0,1.0,1
63,7,3,1.0,2.0,4.0,1.8461538461538465,1.0,1.0,1.0,1.0,1
63,7,3,1.0,2.0,4.0,1.8461538461538465,1.0,1.0,1.0,1.0,1
63,7,3,1.0,2.0,4.0,1.8461538461538465,1.0,1.0,1.0,1.0,1
63,7,3,1.0,2.0,4.0,1.8461538461538465,1.0,1.0,1.0,1.0,1
63,7,3,1.0,2.0,4.0,1.8461538461538465,1.0,1.0,1.0,1.0,1
63,7,3,1.0,2.0,4.0,1.8461538461538465,1.0,1.0,1.0,1.0,1
63,7,3,1.0,2.0,4.0,1.8461538461538465,1.0,1.0,1.0,1.0,1
63,7,3,1.0,2.0,4.0,1.8461538461538465,1.0,1.0,1.0,1.0,1
63,7,3,1.0,2.0,4.0,1.8461538461538465,1.0,1.0,1.0,1.0,1
63,7,4,1.0,2.0,4.0,1.8461538461538465,1.0,1.0,1.0,1.0,1
63,7,5,1.0,2.0,4.0,1.8461538461538465,1.0,1.0,1.0,1.0,1
63,7,5,1.0,2.0,4.0,1.8461538461538465,1.0,1.0,1.0,1.0,1
63,7,5,1.0,2.0,4.0,1.8461538461538465,1.0,1.0,1.0,1.0,1
63,7,5,1.0,2.0,4.0,1.8461538461538465,1.0,1.0,1.0,1.0,1
64,7,1,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
64,7,2,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0
65,7,1,1.0,2.0,4.0,2.2857142857142856,1.0,1.0,1.0,1.0,1
65,7,1,1.0,2.0,4.0,2.2857142857142856,1.0,1.0,1.0,1.0,1
65,7,1,1.0,2.0,4.0,2.2857142857142856,1.0,1.0,1.0,1.0,1
65,7,1,1.0,2.0,4.0,2.2857142857142856,1.0,1.0,1.0,1.0,1
65,7,1,1.0,2.0,4.0,2.2857142857142856,1.0,1.0,1.0,1.0,1
65,7,1,1.0,2.0,4.0,2.2857142857142856,1.0,1.0,1.0,1.0,1
65,7,1,1.0,2.0,4.0,2.2857142857142856,1.0,1.0,1.0,1.0,1
65,7,1,1.0,2.0,4.0,2.2857142857142856,1.0,1.0,1.0,1.0,1
65,7,1,1.0,2.0,4.0,2.2857142857142856,1.0,1.0,1.0,1.0,1
65,7,1,1.0,2.0,4.0,2.2857142857142856,1.0,1.0,1.0,1.0,1
