sessionNo,maxBStep,avgBStep,maxOnlineStatus,minOnlineStatus,minAvailability,order
52,2.0,1.5,1.0,1.0,1.0,1
52,2.0,1.5,1.0,1.0,1.0,1
53,4.0,2.75,1.0,1.0,1.0,0
53,4.0,2.75,1.0,1.0,1.0,0
53,4.0,2.75,1.0,1.0,1.0,0
53,4.0,2.75,1.0,1.0,1.0,0
53,4.0,2.75,1.0,1.0,1.0,0
53,4.0,2.75,1.0,1.0,1.0,0
53,4.0,2.75,1.0,1.0,1.0,0
53,4.0,2.75,1.0,1.0,1.0,0
53,4.0,2.75,1.0,1.0,1.0,0
54,4.0,2.5,1.0,1.0,1.0,1
54,4.0,2.5,1.0,1.0,1.0,1
54,4.0,2.5,1.0,1.0,1.0,1
54,4.0,2.5,1.0,1.0,1.0,1
54,4.0,2.5,1.0,1.0,1.0,1
54,4.0,2.5,1.0,1.0,1.0,1
54,4.0,2.5,1.0,1.0,1.0,1
55,2.0,2.0,1.0,1.0,1.0,0
55,2.0,2.0,1.0,1.0,1.0,0
56,4.0,2.6666666666666665,1.0,1.0,1.0,1
56,4.0,2.6666666666666665,1.0,1.0,1.0,1
56,4.0,2.6666666666666665,1.0,1.0,1.0,1
56,4.0,2.6666666666666665,1.0,1.0,1.0,1
56,4.0,2.6666666666666665,1.0,1.0,1.0,1
56,4.0,2.6666666666666665,1.0,1.0,1.0,1
56,4.0,2.6666666666666665,1.0,1.0,1.0,1
56,4.0,2.6666666666666665,1.0,1.0,1.0,1
56,4.0,2.6666666666666665,1.0,1.0,1.0,1
57,1.0,1.0,1.0,1.0,1.0,0
57,1.0,1.0,1.0,1.0,1.0,0
57,1.0,1.0,1.0,1.0,1.0,0
58,2.0,1.6666666666666667,1.0,1.0,1.0,0
58,2.0,1.6666666666666667,1.0,1.0,1.0,0
58,2.0,1.6666666666666667,1.0,1.0,1.0,0
58,2.0,1.6666666666666667,1.0,1.0,1.0,0
58,2.0,1.6666666666666667,1.0,1.0,1.0,0
58,2.0,1.6666666666666667,1.0,1.0,1.0,0
58,2.0,1.6666666666666667,1.0,1.0,1.0,0
58,2.0,1.6666666666666667,1.0,1.0,1.0,0
58,2.0,1.6666666666666667,1.0,1.0,1.0,0
58,2.0,1.6666666666666667,1.0,1.0,1.0,0
58,2.0,1.6666666666666667,1.0,1.0,1.0,0
58,2.0,1.6666666666666667,1.0,1.0,1.0,0
58,2.0,1.6666666666666667,1.0,1.0,1.0,0
58,2.0,1.6666666666666667,1.0,1.0,1.0,0
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
59,5.0,1.8,1.0,1.0,1.0,1
60,2.0,2.0,1.0,1.0,1.0,1
60,2.0,2.0,1.0,1.0,1.0,1
60,2.0,2.0,1.0,1.0,1.0,1
60,2.0,2.0,1.0,1.0,1.0,1
60,2.0,2.0,1.0,1.0,1.0,1
60,2.0,2.0,1.0,1.0,1.0,1
60,2.0,2.0,1.0,1.0,1.0,1
61,5.0,2.0,1.0,1.0,1.0,0
61,5.0,2.0,1.0,1.0,1.0,0
62,2.0,2.0,1.0,1.0,1.0,0
62,2.0,2.0,1.0,1.0,1.0,0
63,4.0,1.8461538461538465,1.0,1.0,1.0,1
63,4.0,1.8461538461538465,1.0,1.0,1.0,1
63,4.0,1.8461538461538465,1.0,1.0,1.0,1
63,4.0,1.8461538461538465,1.0,1.0,1.0,1
63,4.0,1.8461538461538465,1.0,1.0,1.0,1
63,4.0,1.8461538461538465,1.0,1.0,1.0,1
63,4.0,1.8461538461538465,1.0,1.0,1.0,1
63,4.0,1.8461538461538465,1.0,1.0,1.0,1
63,4.0,1.8461538461538465,1.0,1.0,1.0,1
63,4.0,1.8461538461538465,1.0,1.0,1.0,1
63,4.0,1.8461538461538465,1.0,1.0,1.0,1
63,4.0,1.8461538461538465,1.0,1.0,1.0,1
63,4.0,1.8461538461538465,1.0,1.0,1.0,1
63,4.0,1.8461538461538465,1.0,1.0,1.0,1
63,4.0,1.8461538461538465,1.0,1.0,1.0,1
63,4.0,1.8461538461538465,1.0,1.0,1.0,1
63,4.0,1.8461538461538465,1.0,1.0,1.0,1
63,4.0,1.8461538461538465,1.0,1.0,1.0,1
63,4.0,1.8461538461538465,1.0,1.0,1.0,1
63,4.0,1.8461538461538465,1.0,1.0,1.0,1
63,4.0,1.8461538461538465,1.0,1.0,1.0,1
64,5.0,2.0,1.0,1.0,1.0,0
64,5.0,2.0,1.0,1.0,1.0,0
65,4.0,2.2857142857142856,1.0,1.0,1.0,1
65,4.0,2.2857142857142856,1.0,1.0,1.0,1
65,4.0,2.2857142857142856,1.0,1.0,1.0,1
65,4.0,2.2857142857142856,1.0,1.0,1.0,1
65,4.0,2.2857142857142856,1.0,1.0,1.0,1
65,4.0,2.2857142857142856,1.0,1.0,1.0,1
65,4.0,2.2857142857142856,1.0,1.0,1.0,1
65,4.0,2.2857142857142856,1.0,1.0,1.0,1
65,4.0,2.2857142857142856,1.0,1.0,1.0,1
65,4.0,2.2857142857142856,1.0,1.0,1.0,1
66,5.0,3.1666666666666665,1.0,1.0,1.0,1
66,5.0,3.1666666666666665,1.0,1.0,1.0,1
66,5.0,3.1666666666666665,1.0,1.0,1.0,1
66,5.0,3.1666666666666665,1.0,1.0,1.0,1
66,5.0,3.1666666666666665,1.0,1.0,1.0,1
66,5.0,3.1666666666666665,1.0,1.0,1.0,1
66,5.0,3.1666666666666665,1.0,1.0,1.0,1
67,4.0,4.0,1.0,1.0,1.0,1
67,4.0,4.0,1.0,1.0,1.0,1
67,4.0,4.0,1.0,1.0,1.0,1
67,4.0,4.0,1.0,1.0,1.0,1
67,4.0,4.0,1.0,1.0,1.0,1
67,4.0,4.0,1.0,1.0,1.0,1
68,5.0,2.0,1.0,1.0,1.0,0
69,2.0,1.4545454545454546,1.0,1.0,1.0,1
69,2.0,1.4545454545454546,1.0,1.0,1.0,1
69,2.0,1.4545454545454546,1.0,1.0,1.0,1
69,2.0,1.4545454545454546,1.0,1.0,1.0,1
69,2.0,1.4545454545454546,1.0,1.0,1.0,1
69,2.0,1.4545454545454546,1.0,1.0,1.0,1
69,2.0,1.4545454545454546,1.0,1.0,1.0,1
69,2.0,1.4545454545454546,1.0,1.0,1.0,1
69,2.0,1.4545454545454546,1.0,1.0,1.0,1
69,2.0,1.4545454545454546,1.0,1.0,1.0,1
69,2.0,1.4545454545454546,1.0,1.0,1.0,1
69,2.0,1.4545454545454546,1.0,1.0,1.0,1
69,2.0,1.4545454545454546,1.0,1.0,1.0,1
69,2.0,1.4545454545454546,1.0,1.0,1.0,1
69,2.0,1.4545454545454546,1.0,1.0,1.0,1
69,2.0,1.4545454545454546,1.0,1.0,1.0,1
69,2.0,1.4545454545454546,1.0,1.0,1.0,1
69,2.0,1.4545454545454546,1.0,1.0,1.0,1
69,2.0,1.4545454545454546,1.0,1.0,1.0,1
69,2.0,1.4545454545454546,1.0,1.0,1.0,1
69,2.0,1.4545454545454546,1.0,1.0,1.0,1
70,5.0,2.0,1.0,1.0,1.0,0
70,5.0,2.0,1.0,1.0,1.0,0
71,5.0,2.0,1.0,1.0,1.0,1
71,5.0,2.0,1.0,1.0,1.0,1
71,5.0,2.0,1.0,1.0,1.0,1
71,5.0,2.0,1.0,1.0,1.0,1
72,5.0,2.0,1.0,1.0,1.0,0
73,2.0,2.0,1.0,1.0,1.0,1
73,2.0,2.0,1.0,1.0,1.0,1
73,2.0,2.0,1.0,1.0,1.0,1
73,2.0,2.0,1.0,1.0,1.0,1
73,2.0,2.0,1.0,1.0,1.0,1
73,2.0,2.0,1.0,1.0,1.0,1
73,2.0,2.0,1.0,1.0,1.0,1
73,2.0,2.0,1.0,1.0,1.0,1
74,5.0,2.0,1.0,1.0,1.0,0
74,5.0,2.0,1.0,1.0,1.0,0
75,1.0,1.0,1.0,1.0,1.0,0
75,1.0,1.0,1.0,1.0,1.0,0
75,1.0,1.0,1.0,1.0,1.0,0
75,1.0,1.0,1.0,1.0,1.0,0
75,1.0,1.0,1.0,1.0,1.0,0
75,1.0,1.0,1.0,1.0,1.0,0
76,5.0,2.0,1.0,1.0,1.0,0
76,5.0,2.0,1.0,1.0,1.0,0
76,5.0,2.0,1.0,1.0,1.0,0
76,5.0,2.0,1.0,1.0,1.0,0
76,5.0,2.0,1.0,1.0,1.0,0
76,5.0,2.0,1.0,1.0,1.0,0
76,5.0,2.0,1.0,1.0,1.0,0
76,5.0,2.0,1.0,1.0,1.0,0
76,5.0,2.0,1.0,1.0,1.0,0
76,5.0,2.0,1.0,1.0,1.0,0
76,5.0,2.0,1.0,1.0,1.0,0
76,5.0,2.0,1.0,1.0,1.0,0
76,5.0,2.0,1.0,1.0,1.0,0
76,5.0,2.0,1.0,1.0,1.0,0
76,5.0,2.0,1.0,1.0,1.0,0
76,5.0,2.0,1.0,1.0,1.0,0
76,5.0,2.0,1.0,1.0,1.0,0
76,5.0,2.0,1.0,1.0,1.0,0
76,5.0,2.0,1.0,1.0,1.0,0
77,2.0,1.9333333333333331,1.0,1.0,1.0,0
77,2.0,1.9333333333333331,1.0,1.0,1.0,0
77,2.0,1.9333333333333331,1.0,1.0,1.0,0
77,2.0,1.9333333333333331,1.0,1.0,1.0,0
77,2.0,1.9333333333333331,1.0,1.0,1.0,0
77,2.0,1.9333333333333331,1.0,1.0,1.0,0
77,2.0,1.9333333333333331,1.0,1.0,1.0,0
77,2.0,1.9333333333333331,1.0,1.0,1.0,0
77,2.0,1.9333333333333331,1.0,1.0,1.0,0
77,2.0,1.9333333333333331,1.0,1.0,1.0,0
77,2.0,1.9333333333333331,1.0,1.0,1.0,0
77,2.0,1.9333333333333331,1.0,1.0,1.0,0
77,2.0,1.9333333333333331,1.0,1.0,1.0,0
77,2.0,1.9333333333333331,1.0,1.0,1.0,0
77,2.0,1.9333333333333331,1.0,1.0,1.0,0
77,2.0,1.9333333333333331,1.0,1.0,1.0,0
78,4.0,1.75,1.0,1.0,1.0,1
78,4.0,1.75,1.0,1.0,1.0,1
78,4.0,1.75,1.0,1.0,1.0,1
78,4.0,1.75,1.0,1.0,1.0,1
78,4.0,1.75,1.0,1.0,1.0,1
78,4.0,1.75,1.0,1.0,1.0,1
78,4.0,1.75,1.0,1.0,1.0,1
78,4.0,1.75,1.0,1.0,1.0,1
78,4.0,1.75,1.0,1.0,1.0,1
78,4.0,1.75,1.0,1.0,1.0,1
78,4.0,1.75,1.0,1.0,1.0,1
78,4.0,1.75,1.0,1.0,1.0,1
78,4.0,1.75,1.0,1.0,1.0,1
78,4.0,1.75,1.0,1.0,1.0,1
78,4.0,1.75,1.0,1.0,1.0,1
78,4.0,1.75,1.0,1.0,1.0,1
78,4.0,1.75,1.0,1.0,1.0,1
78,4.0,1.75,1.0,1.0,1.0,1
79,5.0,3.333333333333333,1.0,1.0,1.0,1
79,5.0,3.333333333333333,1.0,1.0,1.0,1
79,5.0,3.333333333333333,1.0,1.0,1.0,1
79,5.0,3.333333333333333,1.0,1.0,1.0,1
79,5.0,3.333333333333333,1.0,1.0,1.0,1
79,5.0,3.333333333333333,1.0,1.0,1.0,1
79,5.0,3.333333333333333,1.0,1.0,1.0,1
79,5.0,3.333333333333333,1.0,1.0,1.0,1
80,2.0,1.4,1.0,1.0,1.0,0
80,2.0,1.4,1.0,1.0,1.0,0
80,2.0,1.4,1.0,1.0,1.0,0
80,2.0,1.4,1.0,1.0,1.0,0
80,2.0,1.4,1.0,1.0,1.0,0
80,2.0,1.4,1.0,1.0,1.0,0
81,5.0,3.5,1.0,1.0,1.0,1
81,5.0,3.5,1.0,1.0,1.0,1
81,5.0,3.5,1.0,1.0,1.0,1
81,5.0,3.5,1.0,1.0,1.0,1
81,5.0,3.5,1.0,1.0,1.0,1
82,3.0,2.0,1.0,1.0,1.0,1
82,3.0,2.0,1.0,1.0,1.0,1
82,3.0,2.0,1.0,1.0,1.0,1
82,3.0,2.0,1.0,1.0,1.0,1
82,3.0,2.0,1.0,1.0,1.0,1
82,3.0,2.0,1.0,1.0,1.0,1
83,4.0,2.6666666666666665,1.0,1.0,1.0,1
83,4.0,2.6666666666666665,1.0,1.0,1.0,1
83,4.0,2.6666666666666665,1.0,1.0,1.0,1
83,4.0,2.6666666666666665,1.0,1.0,1.0,1
83,4.0,2.6666666666666665,1.0,1.0,1.0,1
83,4.0,2.6666666666666665,1.0,1.0,1.0,1
83,4.0,2.6666666666666665,1.0,1.0,1.0,1
83,4.0,2.6666666666666665,1.0,1.0,1.0,1
83,4.0,2.6666666666666665,1.0,1.0,1.0,1
83,4.0,2.6666666666666665,1.0,1.0,1.0,1
84,2.0,1.6666666666666667,1.0,1.0,1.0,1
84,2.0,1.6666666666666667,1.0,1.0,1.0,1
84,2.0,1.6666666666666667,1.0,1.0,1.0,1
84,2.0,1.6666666666666667,1.0,1.0,1.0,1
84,2.0,1.6666666666666667,1.0,1.0,1.0,1
84,2.0,1.6666666666666667,1.0,1.0,1.0,1
85,4.0,2.7142857142857144,1.0,1.0,1.0,1
85,4.0,2.7142857142857144,1.0,1.0,1.0,1
85,4.0,2.7142857142857144,1.0,1.0,1.0,1
85,4.0,2.7142857142857144,1.0,1.0,1.0,1
85,4.0,2.7142857142857144,1.0,1.0,1.0,1
85,4.0,2.7142857142857144,1.0,1.0,1.0,1
85,4.0,2.7142857142857144,1.0,1.0,1.0,1
85,4.0,2.7142857142857144,1.0,1.0,1.0,1
85,4.0,2.7142857142857144,1.0,1.0,1.0,1
85,4.0,2.7142857142857144,1.0,1.0,1.0,1
86,5.0,2.0,1.0,1.0,1.0,1
86,5.0,2.0,1.0,1.0,1.0,1
86,5.0,2.0,1.0,1.0,1.0,1
87,5.0,4.0,1.0,1.0,1.0,1
87,5.0,4.0,1.0,1.0,1.0,1
87,5.0,4.0,1.0,1.0,1.0,1
87,5.0,4.0,1.0,1.0,1.0,1
87,5.0,4.0,1.0,1.0,1.0,1
87,5.0,4.0,1.0,1.0,1.0,1
87,5.0,4.0,1.0,1.0,1.0,1
88,2.0,1.3333333333333333,1.0,1.0,1.0,0
88,2.0,1.3333333333333333,1.0,1.0,1.0,0
88,2.0,1.3333333333333333,1.0,1.0,1.0,0
88,2.0,1.3333333333333333,1.0,1.0,1.0,0
88,2.0,1.3333333333333333,1.0,1.0,1.0,0
89,4.0,1.5555555555555556,1.0,1.0,1.0,1
89,4.0,1.5555555555555556,1.0,1.0,1.0,1
89,4.0,1.5555555555555556,1.0,1.0,1.0,1
89,4.0,1.5555555555555556,1.0,1.0,1.0,1
89,4.0,1.5555555555555556,1.0,1.0,1.0,1
89,4.0,1.5555555555555556,1.0,1.0,1.0,1
89,4.0,1.5555555555555556,1.0,1.0,1.0,1
89,4.0,1.5555555555555556,1.0,1.0,1.0,1
89,4.0,1.5555555555555556,1.0,1.0,1.0,1
89,4.0,1.5555555555555556,1.0,1.0,1.0,1
89,4.0,1.5555555555555556,1.0,1.0,1.0,1
89,4.0,1.5555555555555556,1.0,1.0,1.0,1
89,4.0,1.5555555555555556,1.0,1.0,1.0,1
89,4.0,1.5555555555555556,1.0,1.0,1.0,1
89,4.0,1.5555555555555556,1.0,1.0,1.0,1
89,4.0,1.5555555555555556,1.0,1.0,1.0,1
89,4.0,1.5555555555555556,1.0,1.0,1.0,1
89,4.0,1.5555555555555556,1.0,1.0,1.0,1
90,5.0,2.0,1.0,1.0,1.0,0
91,5.0,3.333333333333333,1.0,1.0,1.0,0
91,5.0,3.333333333333333,1.0,1.0,1.0,0
91,5.0,3.333333333333333,1.0,1.0,1.0,0
91,5.0,3.333333333333333,1.0,1.0,1.0,0
91,5.0,3.333333333333333,1.0,1.0,1.0,0
91,5.0,3.333333333333333,1.0,1.0,1.0,0
91,5.0,3.333333333333333,1.0,1.0,1.0,0
91,5.0,3.333333333333333,1.0,1.0,1.0,0
91,5.0,3.333333333333333,1.0,1.0,1.0,0
91,5.0,3.333333333333333,1.0,1.0,1.0,0
91,5.0,3.333333333333333,1.0,1.0,1.0,0
91,5.0,3.333333333333333,1.0,1.0,1.0,0
91,5.0,3.333333333333333,1.0,1.0,1.0,0
91,5.0,3.333333333333333,1.0,1.0,1.0,0
91,5.0,3.333333333333333,1.0,1.0,1.0,0
91,5.0,3.333333333333333,1.0,1.0,1.0,0
91,5.0,3.333333333333333,1.0,1.0,1.0,0
91,5.0,3.333333333333333,1.0,1.0,1.0,0
91,5.0,3.333333333333333,1.0,1.0,1.0,0
91,5.0,3.333333333333333,1.0,1.0,1.0,0
92,4.0,2.4285714285714284,1.0,1.0,1.0,1
92,4.0,2.4285714285714284,1.0,1.0,1.0,1
92,4.0,2.4285714285714284,1.0,1.0,1.0,1
92,4.0,2.4285714285714284,1.0,1.0,1.0,1
92,4.0,2.4285714285714284,1.0,1.0,1.0,1
92,4.0,2.4285714285714284,1.0,1.0,1.0,1
92,4.0,2.4285714285714284,1.0,1.0,1.0,1
92,4.0,2.4285714285714284,1.0,1.0,1.0,1
92,4.0,2.4285714285714284,1.0,1.0,1.0,1
92,4.0,2.4285714285714284,1.0,1.0,1.0,1
92,4.0,2.4285714285714284,1.0,1.0,1.0,1
92,4.0,2.4285714285714284,1.0,1.0,1.0,1
92,4.0,2.4285714285714284,1.0,1.0,1.0,1
92,4.0,2.4285714285714284,1.0,1.0,1.0,1
92,4.0,2.4285714285714284,1.0,1.0,1.0,1
92,4.0,2.4285714285714284,1.0,1.0,1.0,1
92,4.0,2.4285714285714284,1.0,1.0,1.0,1
92,4.0,2.4285714285714284,1.0,1.0,1.0,1
92,4.0,2.4285714285714284,1.0,1.0,1.0,1
93,5.0,2.6666666666666665,1.0,1.0,1.0,1
93,5.0,2.6666666666666665,1.0,1.0,1.0,1
93,5.0,2.6666666666666665,1.0,1.0,1.0,1
93,5.0,2.6666666666666665,1.0,1.0,1.0,1
93,5.0,2.6666666666666665,1.0,1.0,1.0,1
93,5.0,2.6666666666666665,1.0,1.0,1.0,1
93,5.0,2.6666666666666665,1.0,1.0,1.0,1
93,5.0,2.6666666666666665,1.0,1.0,1.0,1
93,5.0,2.6666666666666665,1.0,1.0,1.0,1
94,1.0,1.0,1.0,1.0,2.0,0
94,1.0,1.0,1.0,1.0,2.0,0
94,1.0,1.0,1.0,1.0,2.0,0
95,5.0,2.0,1.0,1.0,1.0,0
96,5.0,2.5,1.0,1.0,1.0,1
96,5.0,2.5,1.0,1.0,1.0,1
96,5.0,2.5,1.0,1.0,1.0,1
96,5.0,2.5,1.0,1.0,1.0,1
96,5.0,2.5,1.0,1.0,1.0,1
96,5.0,2.5,1.0,1.0,1.0,1
96,5.0,2.5,1.0,1.0,1.0,1
96,5.0,2.5,1.0,1.0,1.0,1
96,5.0,2.5,1.0,1.0,1.0,1
96,5.0,2.5,1.0,1.0,1.0,1
96,5.0,2.5,1.0,1.0,1.0,1
97,4.0,4.0,1.0,1.0,1.0,0
97,4.0,4.0,1.0,1.0,1.0,0
97,4.0,4.0,1.0,1.0,1.0,0
97,4.0,4.0,1.0,1.0,1.0,0
98,5.0,2.0,1.0,1.0,1.0,0
99,2.0,1.2,1.0,1.0,1.0,1
99,2.0,1.2,1.0,1.0,1.0,1
99,2.0,1.2,1.0,1.0,1.0,1
99,2.0,1.2,1.0,1.0,1.0,1
99,2.0,1.2,1.0,1.0,1.0,1
99,2.0,1.2,1.0,1.0,1.0,1
99,2.0,1.2,1.0,1.0,1.0,1
99,2.0,1.2,1.0,1.0,1.0,1
99,2.0,1.2,1.0,1.0,1.0,1
100,5.0,3.571428571428572,1.0,1.0,1.0,1
100,5.0,3.571428571428572,1.0,1.0,1.0,1
100,5.0,3.571428571428572,1.0,1.0,1.0,1
100,5.0,3.571428571428572,1.0,1.0,1.0,1
100,5.0,3.571428571428572,1.0,1.0,1.0,1
100,5.0,3.571428571428572,1.0,1.0,1.0,1
100,5.0,3.571428571428572,1.0,1.0,1.0,1
100,5.0,3.571428571428572,1.0,1.0,1.0,1
101,2.0,1.3333333333333333,1.0,1.0,1.0,0
101,2.0,1.3333333333333333,1.0,1.0,1.0,0
101,2.0,1.3333333333333333,1.0,1.0,1.0,0
101,2.0,1.3333333333333333,1.0,1.0,1.0,0
101,2.0,1.3333333333333333,1.0,1.0,1.0,0
101,2.0,1.3333333333333333,1.0,1.0,1.0,0
102,2.0,1.5,1.0,1.0,1.0,0
102,2.0,1.5,1.0,1.0,1.0,0
102,2.0,1.5,1.0,1.0,1.0,0
103,1.0,1.0,1.0,1.0,1.0,1
103,1.0,1.0,1.0,1.0,1.0,1
103,1.0,1.0,1.0,1.0,1.0,1
103,1.0,1.0,1.0,1.0,1.0,1
103,1.0,1.0,1.0,1.0,1.0,1
103,1.0,1.0,1.0,1.0,1.0,1
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
104,3.0,1.2105263157894737,1.0,1.0,1.0,0
105,5.0,2.5,1.0,1.0,1.0,1
105,5.0,2.5,1.0,1.0,1.0,1
105,5.0,2.5,1.0,1.0,1.0,1
105,5.0,2.5,1.0,1.0,1.0,1
105,5.0,2.5,1.0,1.0,1.0,1
105,5.0,2.5,1.0,1.0,1.0,1
105,5.0,2.5,1.0,1.0,1.0,1
105,5.0,2.5,1.0,1.0,1.0,1
105,5.0,2.5,1.0,1.0,1.0,1
105,5.0,2.5,1.0,1.0,1.0,1
105,5.0,2.5,1.0,1.0,1.0,1
105,5.0,2.5,1.0,1.0,1.0,1
105,5.0,2.5,1.0,1.0,1.0,1
105,5.0,2.5,1.0,1.0,1.0,1
105,5.0,2.5,1.0,1.0,1.0,1
105,5.0,2.5,1.0,1.0,1.0,1
106,5.0,2.0,1.0,1.0,1.0,0
106,5.0,2.0,1.0,1.0,1.0,0
107,5.0,2.2857142857142856,1.0,1.0,1.0,1
107,5.0,2.2857142857142856,1.0,1.0,1.0,1
107,5.0,2.2857142857142856,1.0,1.0,1.0,1
107,5.0,2.2857142857142856,1.0,1.0,1.0,1
107,5.0,2.2857142857142856,1.0,1.0,1.0,1
107,5.0,2.2857142857142856,1.0,1.0,1.0,1
107,5.0,2.2857142857142856,1.0,1.0,1.0,1
107,5.0,2.2857142857142856,1.0,1.0,1.0,1
107,5.0,2.2857142857142856,1.0,1.0,1.0,1
107,5.0,2.2857142857142856,1.0,1.0,1.0,1
107,5.0,2.2857142857142856,1.0,1.0,1.0,1
107,5.0,2.2857142857142856,1.0,1.0,1.0,1
107,5.0,2.2857142857142856,1.0,1.0,1.0,1
107,5.0,2.2857142857142856,1.0,1.0,1.0,1
107,5.0,2.2857142857142856,1.0,1.0,1.0,1
107,5.0,2.2857142857142856,1.0,1.0,1.0,1
107,5.0,2.2857142857142856,1.0,1.0,1.0,1
107,5.0,2.2857142857142856,1.0,1.0,1.0,1
107,5.0,2.2857142857142856,1.0,1.0,1.0,1
107,5.0,2.2857142857142856,1.0,1.0,1.0,1
107,5.0,2.2857142857142856,1.0,1.0,1.0,1
107,5.0,2.2857142857142856,1.0,1.0,1.0,1
107,5.0,2.2857142857142856,1.0,1.0,1.0,1
108,5.0,2.0,1.0,1.0,1.0,0
109,4.0,2.230769230769231,1.0,1.0,1.0,1
109,4.0,2.230769230769231,1.0,1.0,1.0,1
109,4.0,2.230769230769231,1.0,1.0,1.0,1
109,4.0,2.230769230769231,1.0,1.0,1.0,1
109,4.0,2.230769230769231,1.0,1.0,1.0,1
109,4.0,2.230769230769231,1.0,1.0,1.0,1
109,4.0,2.230769230769231,1.0,1.0,1.0,1
109,4.0,2.230769230769231,1.0,1.0,1.0,1
109,4.0,2.230769230769231,1.0,1.0,1.0,1
109,4.0,2.230769230769231,1.0,1.0,1.0,1
109,4.0,2.230769230769231,1.0,1.0,1.0,1
109,4.0,2.230769230769231,1.0,1.0,1.0,1
109,4.0,2.230769230769231,1.0,1.0,1.0,1
109,4.0,2.230769230769231,1.0,1.0,1.0,1
109,4.0,2.230769230769231,1.0,1.0,1.0,1
109,4.0,2.230769230769231,1.0,1.0,1.0,1
109,4.0,2.230769230769231,1.0,1.0,1.0,1
109,4.0,2.230769230769231,1.0,1.0,1.0,1
109,4.0,2.230769230769231,1.0,1.0,1.0,1
109,4.0,2.230769230769231,1.0,1.0,1.0,1
109,4.0,2.230769230769231,1.0,1.0,1.0,1
109,4.0,2.230769230769231,1.0,1.0,1.0,1
110,1.0,1.0,1.0,1.0,1.0,0
110,1.0,1.0,1.0,1.0,1.0,0
110,1.0,1.0,1.0,1.0,1.0,0
110,1.0,1.0,1.0,1.0,1.0,0
110,1.0,1.0,1.0,1.0,1.0,0
110,1.0,1.0,1.0,1.0,1.0,0
110,1.0,1.0,1.0,1.0,1.0,0
110,1.0,1.0,1.0,1.0,1.0,0
110,1.0,1.0,1.0,1.0,1.0,0
110,1.0,1.0,1.0,1.0,1.0,0
110,1.0,1.0,1.0,1.0,1.0,0
110,1.0,1.0,1.0,1.0,1.0,0
110,1.0,1.0,1.0,1.0,1.0,0
110,1.0,1.0,1.0,1.0,1.0,0
110,1.0,1.0,1.0,1.0,1.0,0
110,1.0,1.0,1.0,1.0,1.0,0
110,1.0,1.0,1.0,1.0,1.0,0
110,1.0,1.0,1.0,1.0,1.0,0
