sessionNo,startHour,startWeekday,duration,cCount,cMinPrice,cMaxPrice,cSumPrice,bCount,bMinPrice,bMaxPrice,bSumPrice,bStep,onlineStatus,availability,maxVal,customerScore,accountLifetime,payments,age,address,lastOrder,maxBStep,avgBStep,countTransact,maxAvailability,maxOnlineStatus,avgAvailability,minOnlineStatus,minAvailability,order
46768,16,7,4245.068,103,15.0,130.0,3263.4,2,17.99,29.99,47.98,2.0,1.0,1.0,4500.0,527.0,212.0,15.0,46.0,2.0,21.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
43413,13,7,794.067,6,9.99,399.99,1622.94,3,9.99,399.99,422.97,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
36344,2,7,804.056,4,39.99,399.99,879.96,1,399.99,399.99,399.99,4.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0
6669,13,5,1059.373,8,0.99,149.99,771.92,1,149.99,149.99,149.99,2.0,1.0,1.0,300.0,556.0,130.0,10.0,43.0,2.0,121.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
41373,12,7,363.125,6,4.99,19.99,79.94,3,4.99,19.99,34.97,1.0,1.0,3.0,10000.0,534.0,223.0,106.0,45.0,2.0,6.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1
26236,15,6,92.646,7,24.99,24.99,174.93,1,24.99,24.99,24.99,2.0,1.0,1.0,2500.0,478.0,151.0,5.0,43.0,1.0,12.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
15778,21,5,218.46900000000002,7,7.99,7.99,23.97,1,7.99,7.99,7.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
48286,17,7,244.37599999999998,3,29.99,29.99,59.98,1,29.99,29.99,29.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
32924,20,6,276.045,8,15.99,59.95,290.84,8,15.99,59.95,290.84,2.0,1.0,1.0,1400.0,562.0,221.0,6.0,50.0,2.0,222.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
43904,14,7,697.58,14,1.0,3.0,14.0,2,1.0,3.0,4.0,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
7881,14,5,1023.925,15,999.0,1499.0,17188.0,6,1499.0,1499.0,8994.0,3.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1
44926,14,7,28.375,3,39.99,39.99,119.97,1,39.99,39.99,39.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
13701,19,5,730.3560000000001,26,9.99,44.99,601.74,3,14.99,39.99,69.97,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0
19790,9,6,2091.9139999999998,28,9.0,94.95,962.58,2,24.99,29.99,54.98,1.0,1.0,1.0,6200.0,542.0,110.0,13.0,38.0,2.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
34487,21,6,749.5310000000001,22,9.99,59.95,899.15,7,9.99,59.95,239.77,4.0,1.0,1.0,15000.0,519.0,357.0,109.0,60.0,1.0,5.0,4.0,3.5,2.0,1.0,1.0,1.0,1.0,1.0,1
14244,20,5,1391.4460000000001,30,5.99,27.99,504.71,4,8.99,22.99,71.96,1.0,1.0,3.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,5.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1
42665,13,7,3728.7459999999996,62,12.99,49.99,1268.47,3,17.99,24.99,62.97,4.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
39403,10,7,936.745,20,9.99,19.99,209.81,4,9.99,9.99,39.96,2.0,1.0,1.0,4000.0,597.0,38.0,6.0,55.0,1.0,29.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
23044,13,6,1036.692,7,599.0,849.99,4685.97,1,599.0,599.0,599.0,1.0,1.0,1.0,1000.0,512.0,125.0,24.0,34.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
9854,16,5,4772.254,3,14.99,25.2,60.18,3,14.99,25.2,60.18,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
34751,21,6,1650.402,43,8.99,89.99,915.64,4,8.99,24.99,78.96,2.0,1.0,1.0,4000.0,543.0,130.0,5.0,40.0,2.0,223.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
12053,18,5,1184.553,10,19.99,49.99,309.9,10,19.99,49.99,309.9,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
19325,8,6,3681.837,27,7.0,25.2,447.05,2,7.0,19.99,26.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16852,22,5,738.829,9,44.99,99.99,734.91,1,79.99,79.99,79.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
11957,18,5,1027.261,4,599.0,699.0,2696.0,1,699.0,699.0,699.0,1.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
27292,16,6,296.186,8,3.99,39.99,127.95,3,3.99,39.99,43.98,2.0,1.0,1.0,900.0,509.0,78.0,7.0,40.0,2.0,175.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1
40814,11,7,551.129,2,3.99,3.99,7.98,1,3.99,3.99,3.99,1.0,1.0,1.0,300.0,541.0,301.0,3.0,47.0,2.0,250.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
45021,15,7,3949.725,66,1.0,15.0,423.99,5,7.0,15.0,45.99,2.0,1.0,1.0,1800.0,557.0,408.0,9.0,41.0,1.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
5604,12,5,913.2260000000001,14,4.99,19.99,173.93,1,6.0,6.0,6.0,2.0,1.0,1.0,1000.0,483.0,164.0,9.0,54.0,2.0,30.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
34627,21,6,120.86200000000001,2,399.99,399.99,799.98,1,399.99,399.99,399.99,3.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
32009,19,6,3538.385,79,9.0,39.99,1411.76,11,9.0,24.99,194.91,1.0,1.0,1.0,300.0,584.0,6.0,1.0,50.0,2.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
9282,16,5,541.048,22,24.99,2249.99,19327.89,3,24.99,59.99,84.98,1.0,1.0,1.0,2500.0,585.0,85.0,26.0,37.0,2.0,11.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
14102,19,5,2226.257,11,64.99,64.99,649.9,1,64.99,64.99,64.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3058,10,5,0.0,3,17.99,29.99,72.97,3,17.99,29.99,72.97,2.0,1.0,1.0,2500.0,544.0,433.0,14.0,62.0,2.0,12.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16010,21,5,679.005,9,799.0,899.0,7291.0,1,799.0,799.0,799.0,5.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
42357,12,7,1841.5220000000002,52,9.99,29.99,932.5,4,14.99,24.99,69.96,1.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
42652,13,7,15.575,3,29.99,29.99,89.97,1,29.99,29.99,29.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
18762,6,6,504.814,5,12.99,49.99,96.96,5,12.99,49.99,96.96,1.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
31707,19,6,1041.029,10,19.95,42.95,97.85,2,19.95,42.95,62.9,2.0,1.0,1.0,11300.0,512.0,221.0,18.0,44.0,2.0,20.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3399,10,5,3048.327,151,3.0,29.99,1370.92,15,3.0,16.99,135.95,2.0,1.0,1.0,2500.0,550.0,269.0,27.0,41.0,2.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
19303,8,6,1768.469,48,7.99,44.99,1044.52,5,12.99,29.99,87.95,1.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
4219,11,5,1307.4289999999999,28,7.0,88.99,501.74,7,7.0,39.99,114.94,2.0,1.0,1.0,800.0,470.0,143.0,5.0,40.0,2.0,22.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
41513,12,7,70.225,7,9.99,39.99,144.93,3,9.99,39.99,64.97,1.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
15844,21,5,3224.482,111,12.99,89.95,3629.82,8,12.99,89.95,398.64,4.0,1.0,1.0,300.0,569.0,75.0,19.0,29.0,2.0,55.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1
47710,17,7,313.26599999999996,4,129.99,129.99,389.97,1,129.99,129.99,129.99,4.0,1.0,1.0,1400.0,453.0,30.0,11.0,45.0,2.0,51.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0
35847,23,6,3850.907,50,89.99,799.99,19579.5,3,89.99,299.99,689.97,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
34330,21,6,2113.669,15,4.99,99.99,299.9,2,9.99,29.99,39.98,2.0,1.0,1.0,4000.0,80.0,220.0,2.0,40.0,2.0,48.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
37262,8,7,1289.2910000000002,29,4.95,24.95,227.99,4,5.95,9.99,29.89,1.0,1.0,1.0,800.0,587.0,96.0,2.0,34.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
45921,15,7,9275.875,10,3.0,59.99,147.97,1,59.99,59.99,59.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
44511,14,7,1296.494,22,3.99,7.95,43.88,3,4.99,5.99,15.97,3.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
46883,16,7,324.686,14,14.0,29.99,347.89,3,17.99,29.99,77.97,2.0,1.0,1.0,1500.0,538.0,262.0,9.0,39.0,2.0,177.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
29612,18,6,445.06300000000005,7,3.0,12.95,45.75,2,5.0,9.9,14.9,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
19378,8,6,87.786,2,24.99,24.99,49.98,1,24.99,24.99,24.99,5.0,1.0,1.0,1500.0,520.0,104.0,0.0,43.0,1.0,10.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27416,16,6,111.12100000000001,4,29.99,29.99,119.96,1,29.99,29.99,29.99,2.0,1.0,1.0,800.0,566.0,18.0,1.0,46.0,2.0,14.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6477,13,5,1672.085,22,5.99,12.9,206.69,4,5.99,9.99,35.96,1.0,1.0,1.0,2500.0,475.0,106.0,11.0,62.0,1.0,122.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
14137,20,5,684.4010000000001,13,29.99,89.95,529.79,2,29.99,29.99,59.98,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
7201,14,5,274.293,11,9.99,39.99,179.74,7,9.99,39.99,144.84,2.0,1.0,1.0,2500.0,80.0,30.0,2.0,55.0,2.0,16.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
32575,20,6,302.54,4,3.99,49.99,107.96,2,3.99,49.99,53.98,1.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
20752,10,6,1321.139,44,7.99,34.99,932.68,7,7.99,34.99,157.94,2.0,1.0,1.0,1600.0,434.0,135.0,22.0,41.0,2.0,119.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6537,13,5,2501.603,26,14.99,29.99,402.83,4,14.99,29.99,89.96,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
9369,16,5,919.39,28,14.95,149.95,1539.16,6,14.95,149.95,269.82,3.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,4.0,3.5,2.0,1.0,1.0,1.0,1.0,1.0,1
27013,16,6,4622.866,50,3.99,699.99,3488.28,4,3.99,149.0,181.88,2.0,1.0,1.0,300.0,428.0,10.0,7.0,30.0,1.0,200.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
11588,18,5,1655.749,11,3.99,69.99,182.53,11,3.99,69.99,182.53,5.0,1.0,1.0,5000.0,505.0,69.0,12.0,42.0,2.0,66.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
40225,11,7,1175.243,3,9.99,149.99,169.97,1,9.99,9.99,9.99,2.0,1.0,1.0,5000.0,578.0,364.0,10.0,65.0,2.0,16.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27539,16,6,228.44099999999997,8,14.99,19.99,135.92,4,14.99,19.99,67.96,1.0,1.0,1.0,600.0,562.0,39.0,9.0,64.0,1.0,207.0,4.0,2.5,2.0,1.0,1.0,1.0,1.0,1.0,1
22682,12,6,535.567,8,9.99,17.99,102.95,4,9.99,17.99,52.97,2.0,1.0,1.0,600.0,609.0,121.0,1.0,55.0,2.0,124.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1
36641,6,7,2551.2110000000002,9,3.0,39.99,232.95,1,39.99,39.99,39.99,4.0,1.0,1.0,7500.0,516.0,220.0,16.0,38.0,2.0,60.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
31099,19,6,863.477,9,3.99,24.99,144.91,9,3.99,24.99,144.91,2.0,1.0,1.0,800.0,504.0,51.0,5.0,37.0,2.0,65.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
34973,22,6,34.865,2,59.99,59.99,119.98,1,59.99,59.99,59.99,4.0,1.0,1.0,900.0,566.0,170.0,16.0,39.0,1.0,68.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0
32404,19,6,2179.839,3,9.99,29.99,62.97,3,9.99,29.99,62.97,1.0,1.0,1.0,4000.0,568.0,147.0,5.0,42.0,1.0,68.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
34734,21,6,1446.3629999999998,5,12.99,12.99,64.95,4,12.99,12.99,51.96,1.0,1.0,1.0,4000.0,603.0,231.0,7.0,45.0,2.0,63.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
11689,18,5,409.289,12,3.99,19.99,124.88,4,3.99,12.99,30.96,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
16048,21,5,1997.6,36,10.0,49.99,963.56,1,25.2,25.2,25.2,2.0,1.0,1.0,1300.0,541.0,56.0,5.0,39.0,2.0,240.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
46529,16,7,1420.9979999999998,28,8.39,24.99,353.98,7,8.39,24.99,111.33,2.0,1.0,1.0,500.0,454.0,61.0,5.0,30.0,2.0,15.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
39297,10,7,1591.146,9,549.99,599.0,5292.98,2,599.0,599.0,1198.0,1.0,1.0,1.0,4000.0,517.0,100.0,16.0,48.0,1.0,51.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
20969,10,6,940.311,4,221.73,221.73,665.19,1,221.73,221.73,221.73,2.0,1.0,1.0,600.0,587.0,26.0,2.0,46.0,1.0,208.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
41318,12,7,745.221,56,5.95,59.95,717.72,9,5.95,59.95,128.14,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
43697,13,7,124.984,6,19.99,19.99,119.94,1,19.99,19.99,19.99,2.0,1.0,1.0,600.0,614.0,79.0,5.0,41.0,2.0,11.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
48558,17,7,0.0,5,17.99,69.99,205.95,5,17.99,69.99,205.95,2.0,1.0,1.0,2300.0,609.0,336.0,5.0,56.0,2.0,27.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
10983,17,5,73.794,3,24.95,24.95,74.85,1,24.95,24.95,24.95,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
14153,20,5,5066.957,73,7.0,39.99,916.6,4,7.0,9.0,33.98,1.0,1.0,4.0,4000.0,543.0,166.0,11.0,49.0,2.0,44.0,1.0,1.0,2.0,4.0,1.0,4.0,1.0,4.0,1
43323,13,7,0.0,7,9.0,39.99,149.94,7,9.0,39.99,149.94,2.0,1.0,1.0,3200.0,489.0,341.0,3.0,53.0,2.0,44.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
29747,18,6,640.691,8,24.99,24.99,199.92,1,24.99,24.99,24.99,1.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
38656,10,7,642.499,8,59.95,59.95,479.6,1,59.95,59.95,59.95,1.0,1.0,1.0,600.0,538.0,85.0,4.0,38.0,1.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
39137,10,7,18883.086,40,9.99,399.99,2748.65,23,9.99,399.99,1429.8,2.0,1.0,1.0,1500.0,395.0,9.0,86.0,62.0,1.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1
20824,10,6,72.70100000000001,3,24.99,24.99,74.97,1,24.99,24.99,24.99,3.0,1.0,1.0,600.0,496.0,318.0,2.0,47.0,2.0,26.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
21869,11,6,2563.562,86,3.99,99.99,2819.68,11,9.99,89.99,353.72,3.0,1.0,1.0,500.0,434.0,0.0,0.0,44.0,2.0,10.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
10421,17,5,0.0,1,9.99,9.99,9.99,1,9.99,9.99,9.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
39855,11,7,190.49400000000003,4,24.99,99.99,249.96,2,24.99,99.99,124.98,2.0,1.0,1.0,2500.0,544.0,268.0,1.0,38.0,1.0,29.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
47937,17,7,2478.237,116,5.0,19.99,989.88,5,5.0,9.99,44.96,2.0,1.0,1.0,100.0,453.0,0.0,1.0,37.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
30329,18,6,185.488,1,29.99,29.99,29.99,1,29.99,29.99,29.99,2.0,1.0,1.0,600.0,598.0,7.0,1.0,41.0,2.0,232.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
4190,11,5,1032.546,9,279.99,399.99,2919.91,4,279.99,399.99,1379.96,1.0,1.0,1.0,2000.0,468.0,220.0,9.0,54.0,2.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
20231,9,6,505.098,3,9.99,49.99,79.97,2,19.99,49.99,69.98,2.0,1.0,1.0,600.0,569.0,104.0,10.0,41.0,2.0,22.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
30274,18,6,145.02100000000002,3,59.99,59.99,179.97,1,59.99,59.99,59.99,2.0,1.0,1.0,1200.0,541.0,63.0,2.0,35.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
28393,17,6,407.31199999999995,11,0.0,22.99,141.92,1,22.99,22.99,22.99,2.0,1.0,1.0,500.0,440.0,90.0,6.0,42.0,2.0,83.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
47864,17,7,940.181,37,7.99,39.99,853.64,10,7.99,39.99,237.9,4.0,1.0,1.0,600.0,556.0,38.0,3.0,46.0,1.0,40.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
29311,17,6,436.17,14,8.99,24.99,180.88,3,9.99,19.99,45.97,1.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
13893,19,5,78.56,8,3.99,24.99,157.92,3,3.99,24.99,53.97,2.0,1.0,1.0,2900.0,560.0,112.0,27.0,57.0,2.0,19.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
47155,16,7,1261.601,117,3.0,39.99,2133.99,2,3.0,3.99,6.99,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
41430,12,7,424.79400000000004,12,7.0,44.99,206.81,3,12.99,19.99,50.93,2.0,1.0,1.0,4000.0,533.0,65.0,6.0,44.0,2.0,41.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
14020,19,5,3069.2859999999996,3,15.99,19.99,55.97,3,15.99,19.99,55.97,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
16801,22,5,0.0,5,17.99,59.95,135.91,5,17.99,59.95,135.91,2.0,1.0,1.0,4000.0,562.0,222.0,13.0,41.0,1.0,14.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
27536,16,6,796.931,26,29.95,119.99,1748.51,5,59.95,119.99,419.79,2.0,1.0,1.0,500.0,560.0,4.0,4.0,26.0,2.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
6279,13,5,0.0,1,12.0,49.99,399.9,1,14.99,39.99,89.94,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
1280,8,5,2601.243,17,20.0,69.99,663.71,3,20.0,69.99,119.39,1.0,1.0,1.0,4000.0,570.0,101.0,10.0,36.0,2.0,224.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
44230,14,7,848.265,14,19.99,59.99,525.74,5,19.99,59.99,182.91,4.0,1.0,1.0,1900.0,476.0,151.0,12.0,46.0,2.0,36.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
39649,10,7,1347.13,18,3.99,99.99,1507.83,5,3.99,99.99,403.95,3.0,1.0,1.0,4000.0,585.0,62.0,5.0,33.0,2.0,10.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1
35686,23,6,1047.501,32,6.0,30.36,469.11,5,9.99,24.99,78.95,2.0,1.0,1.0,600.0,562.0,7.0,1.0,23.0,1.0,222.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
14598,20,5,89.48100000000001,14,14.99,19.99,204.88,4,14.99,19.99,69.96,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
47681,17,7,742.1519999999999,7,12.99,49.99,233.89,2,12.99,49.99,62.98,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
31723,19,6,1767.441,54,10.95,59.99,1551.39,8,10.95,49.99,205.88,1.0,1.0,1.0,600.0,70.0,53.0,0.0,53.0,2.0,444.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
9546,16,5,1323.296,51,5.99,24.99,653.94,13,7.99,24.99,193.34,3.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1
37039,7,7,140.181,2,9.99,17.99,27.98,2,9.99,17.99,27.98,5.0,1.0,1.0,8500.0,540.0,191.0,55.0,48.0,2.0,4.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1
24162,14,6,634.244,18,17.95,59.95,561.54,5,17.95,59.95,145.83,2.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
45638,15,7,545.242,19,7.99,12.99,196.81,5,7.99,9.99,47.95,1.0,1.0,1.0,4000.0,554.0,223.0,2.0,50.0,2.0,69.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1
30227,18,6,671.801,13,29.99,59.99,359.89,2,29.99,29.99,59.98,2.0,1.0,1.0,1400.0,561.0,64.0,6.0,28.0,2.0,107.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
47107,16,7,0.001,10,5.0,39.99,133.93,10,5.0,39.99,133.93,2.0,1.0,1.0,2300.0,492.0,222.0,10.0,44.0,2.0,23.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1
37521,8,7,2833.009,71,3.0,24.99,648.31,5,3.0,24.99,49.99,4.0,1.0,1.0,800.0,461.0,47.0,2.0,28.0,2.0,12.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1
42559,13,7,958.5269999999999,33,7.0,17.99,230.97,3,7.0,10.0,24.0,1.0,1.0,1.0,1500.0,520.0,104.0,8.0,45.0,2.0,36.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
